#Scale: 0.602373
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1642.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(Q)/W_p(SF)(1) Err+(2) Err-(3) W_p(SF)/W_p(All)(4) Err+(5) Err-(6) W_p(Q)/W_p(All)(7) Err+(8) Err-(9) (10) W_p(SFxQ)/W_p(All)(11) Err+(12) Err-(13) Bin_left_edge(14) Bin_right_edge(15) 
0.132512 3.79094 0.678656 0.107877 0.617065 0.00458825 0.0434693 2.33926 0.268246 0.0735409 1.12973 0.0206487 0.0170869 0.1 0.158489
0.210017 3.72259 0.613695 0.223338 0.624544 0.0174052 0.0368647 2.32492 0.273829 0.0904646 1.12456 0.00909126 0.0231709 0.158489 0.251189
0.332855 3.27488 0.621427 0.206697 0.667456 0.0106393 0.0504258 2.18584 0.224922 0.109437 1.10757 0.0325365 0.00773203 0.251189 0.398107
0.52754 2.85958 0.337979 0.238614 0.689103 0.0204955 0.0273732 1.97054 0.158009 0.111186 1.1314 0.0144954 0.0176052 0.398107 0.630957
0.836094 2.46032 0.203315 0.156098 0.744677 0.0124444 0.0234564 1.83215 0.105554 0.0809941 1.10008 0.0188875 0.0109622 0.630957 1
1.32512 1.9825 0.135943 0.0915099 0.799262 0.0119094 0.0189469 1.58454 0.0753113 0.0572844 1.09425 0.0133722 0.00829577 1 1.58489
2.10017 1.71973 0.138919 0.031117 0.842429 0.00356579 0.0244516 1.44875 0.0801316 0.0207429 1.07624 0.0206337 0.00660861 1.58489 2.51189
3.32855 1.76079 0.14229 0.0267621 0.835316 0.0046801 0.0254985 1.47081 0.078274 0.0172918 1.07928 0.0176589 0.00680304 2.51189 3.98107
5.2754 1.73278 0.101184 0.0500497 0.835766 0.00707448 0.0228683 1.4482 0.0517595 0.0283023 1.08381 0.023159 0.00620425 3.98107 6.30957
8.36094 1.75749 0.12067 0.0225621 0.826315 0.00258368 0.0227931 1.45224 0.061905 0.0148711 1.0935 0.0191833 0.00487673 6.30957 10
