#Scale: 0.592248
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1670.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 426.128 38.4089 11.0878 228.574 8.45767 12.3534 814.253 113.312 13.3907 366.259 32.4598 21.7172 0.1 0.158489
0.210017 276.662 16.345 11.1052 145.106 7.11577 10.548 514.98 43.5978 15.1434 245.699 13.8179 15.8664 0.158489 0.251189
0.332855 184.287 8.18585 8.67769 98.8326 4.75835 7.7478 328.586 22.9123 15.656 168.819 6.12712 11.0439 0.251189 0.398107
0.52754 119.439 3.89922 5.26686 73.5542 2.28014 4.83996 197.465 6.79472 9.79459 110.893 4.29269 6.07529 0.398107 0.630957
0.836094 76.1917 1.62945 3.11221 50.0953 0.98056 3.25481 114.147 3.56253 4.57345 74.1698 1.37807 3.77579 0.630957 1
1.32512 51.1066 1.37146 1.2918 37.4394 0.701801 1.46037 70.7689 2.88083 1.97999 50.1432 1.36475 1.42287 1 1.58489
2.10017 35.7596 0.829277 0.656532 26.2487 0.578363 0.884779 48.7417 1.52092 0.870945 35.3991 0.89753 0.929863 1.58489 2.51189
3.32855 24.8518 0.677776 0.389257 19.7518 0.408651 0.657711 32.4377 1.28593 0.568569 24.3824 0.654217 0.362053 2.51189 3.98107
5.2754 16.781 0.473705 0.200586 13.2096 0.213658 0.523156 21.3868 1.03386 0.147598 16.7647 0.461187 0.265162 3.98107 6.30957
8.36094 10.4214 0.296006 0.105851 8.33095 0.136151 0.352163 13.1163 0.628 0.0143499 10.4124 0.290319 0.152512 6.30957 10
