#Scale: 0.571997
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1729.6 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 417.75 37.1858 11.8101 232.407 11.9293 14.974 787.54 101.663 16.4645 367.308 32.0135 22.0717 0.1 0.158489
0.210017 273.623 23.3284 8.23605 139.925 8.34505 10.811 511.833 61.1935 8.59769 249.472 19.2944 12.2432 0.158489 0.251189
0.332855 181.785 9.70757 7.16841 99.23 5.86975 7.96735 322.483 23.5523 12.0039 169.611 7.5206 8.96126 0.251189 0.398107
0.52754 116.793 3.96127 5.09597 75.3921 2.22018 5.9918 186.689 8.59595 8.16182 110.973 3.54889 5.63009 0.398107 0.630957
0.836094 74.1013 2.2422 2.53181 50.7324 2.02173 3.02361 109.056 4.29296 3.05833 72.7444 1.71304 3.13171 0.630957 1
1.32512 50.2364 1.60533 1.13433 36.3379 0.876709 1.97929 69.6228 3.39291 0.917236 50.0305 1.63819 1.43607 1 1.58489
2.10017 35.3729 0.98695 0.637997 26.9846 0.489288 1.37905 47.6201 2.07728 0.468288 35.0143 1.07718 0.694302 1.58489 2.51189
3.32855 24.6239 0.816074 0.31591 19.0811 0.484119 0.717352 32.2551 1.59683 0.183342 24.5847 0.728224 0.378246 2.51189 3.98107
5.2754 16.5745 0.487476 0.18384 12.92 0.225711 0.497954 21.6395 0.982052 0.1003 16.5344 0.509792 0.249571 3.98107 6.30957
8.36094 10.1917 0.309942 0.0972099 8.05455 0.110833 0.355216 13.0165 0.814645 -0.0127831 10.2272 0.298821 0.134059 6.30957 10
