#Scale: 0.994717
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 994.6 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 449.039 30.1529 13.5164 201.281 14.1871 12.9523 750.48 32.7838 70.5419 364.738 6.50735 38.0898 0.1 0.158489
0.210017 341.147 16.7649 14.0459 142.564 8.45026 10.2751 584.308 14.0533 67.7678 272.626 5.42545 30.8726 0.158489 0.251189
0.332855 247.951 11.3046 11.8698 102.544 5.78954 12.0649 420.96 2.38657 53.0373 200.873 5.55328 19.5101 0.251189 0.398107
0.52754 177.217 4.50421 9.9173 87.9065 3.51266 6.77912 289.484 -4.28867 38.5924 144.614 2.11452 14.5722 0.398107 0.630957
0.836094 117.728 2.30128 5.52235 63.2368 2.03035 3.48289 182.641 -1.69635 22.039 100.038 0.24099 8.78751 0.630957 1
1.32512 73.5468 1.10719 2.32405 46.4409 1.1621 2.3419 105.25 -1.12641 10.4973 65.1074 0.648941 3.8855 1 1.58489
2.10017 46.8277 0.399174 1.27519 33.2748 0.345371 1.68806 61.5494 -0.774475 4.63532 43.3019 0.27829 2.34227 1.58489 2.51189
3.32855 31.1582 0.344765 0.491873 24.2427 0.136616 1.05108 38.055 0.102905 1.74963 29.737 0.07757 1.08783 2.51189 3.98107
5.2754 21.3901 0.193018 0.299246 16.5376 0.301065 0.434774 25.9941 -0.0862846 1.26105 20.5374 0.0603943 0.795671 3.98107 6.30957
8.36094 14.7316 0.0974045 0.237517 11.0931 0.214571 0.34789 18.0602 -0.15379 1.01492 14.1682 0.0325546 0.552145 6.30957 10
