#Scale: 0.369497
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2677.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 693.855 47.2996 43.0092 367.664 20.7186 29.9719 1620 162.517 72.5425 691.286 64.5609 67.236 0.1 0.158489
0.210017 371.617 21.2369 22.9525 200.899 8.5242 19.0132 812.626 88.7971 28.6992 383.302 24.9746 33.7969 0.158489 0.251189
0.332855 200.239 10.3049 10.3027 120.735 6.88833 12.2291 407.731 39.1687 10.8638 205.051 11.4405 15.1886 0.251189 0.398107
0.52754 118.264 4.647 4.85088 81.8962 2.61514 5.84785 206.415 10.7712 8.04591 122.482 6.23944 5.79122 0.398107 0.630957
0.836094 76.4054 2.67978 2.1077 58.1729 2.65144 2.00911 113.711 9.76456 2.06019 80.5732 2.04847 3.48408 0.630957 1
1.32512 54.7313 2.30162 1.26501 39.8814 2.44896 1.0565 85.8452 3.27114 1.79438 57.9081 2.37693 1.74886 1 1.58489
2.10017 39.7183 1.58062 0.904758 29.6465 1.42649 0.964622 59.7985 2.16396 1.16246 42.1777 1.98412 1.00023 1.58489 2.51189
3.32855 26.1942 0.809191 0.545994 20.2993 1.00804 0.418829 38.8696 1.40684 1.32339 27.3586 0.769318 0.604984 2.51189 3.98107
5.2754 15.5862 0.575108 0.309696 11.6151 0.688383 0.403322 22.6252 0.887161 0.420187 16.8177 0.530228 0.356247 3.98107 6.30957
8.36094 8.27474 0.44581 0.226792 5.28762 0.550185 0.227211 13.6001 0.53427 0.287551 9.19197 0.506865 0.249376 6.30957 10
