#Scale: 0.782092
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1265.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1008.98 54.631 50.9449 293.833 29.0538 51.1559 1299.91 70.0045 70.1649 642.786 27.8444 47.2045 0.1 0.158489
0.210017 579.302 28.6536 21.1848 235.651 9.05389 27.2864 750.764 33.2578 31.1414 351.574 15.7787 13.975 0.158489 0.251189
0.332855 372.914 11.5027 18.5035 106.326 20.3914 -2.72135 482.21 9.0195 27.482 235.021 8.7822 11.8548 0.251189 0.398107
0.52754 235.171 5.51419 10.8527 94.3248 5.51712 7.2664 291.054 7.30243 12.9113 165.361 0.942535 9.85754 0.398107 0.630957
0.836094 134.739 4.42644 4.50719 69.1132 0.0536346 6.48806 163.498 4.43089 5.80304 97.7653 3.86646 3.89957 0.630957 1
1.32512 85.7423 1.79235 2.60468 55.572 0.77475 3.41575 98.6782 1.86674 2.86324 69.2108 1.30191 2.23292 1 1.58489
2.10017 58.1876 1.28093 1.16376 42.3633 1.39891 1.60843 66.4197 1.65397 1.00448 47.1513 0.586021 1.97985 1.58489 2.51189
3.32855 40.2776 0.715759 0.731464 27.2317 0.846642 0.961168 43.8529 0.987698 0.738663 36.4282 0.366638 0.994793 2.51189 3.98107
5.2754 28.2476 0.669546 0.397053 18.9784 0.437174 0.572554 31.5767 0.52865 0.761223 24.2233 0.803001 0.173044 3.98107 6.30957
8.36094 18.3087 0.437618 0.231779 11.1582 0.653852 0.127899 20.5723 0.470125 0.401594 15.702 0.400075 0.196906 6.30957 10
