#Scale: 0.582123
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1699.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 941.769 108.22 35.8886 316.839 12.2298 37.4005 1404.32 171.406 44.5223 587.675 47.4927 45.6306 0.1 0.158489
0.210017 600.136 44.5298 26.2159 214.853 23.5443 16.8648 874.065 73.0771 25.2728 393.956 15.9749 36.4106 0.158489 0.251189
0.332855 352.715 9.87503 21.4056 158.581 8.67401 11.3588 487.137 15.5042 27.5773 252.714 5.33864 17.4583 0.251189 0.398107
0.52754 194.102 9.34619 7.86835 88.5495 4.35381 4.51724 263.863 15.321 9.73015 143.317 6.68588 8.90591 0.398107 0.630957
0.836094 117.495 4.68246 3.73952 70.5426 4.0431 2.49979 147.561 5.02405 5.32845 95.946 5.12598 3.19964 0.630957 1
1.32512 76.5451 1.14293 3.58369 46.9678 4.76776 4.41981 96.0756 0.235962 5.04292 62.3333 2.16835 3.23207 1 1.58489
2.10017 51.7519 1.65027 1.57841 32.8554 2.90544 1.04328 62.5715 0.921375 1.83063 44.4613 2.18634 1.54397 1.58489 2.51189
3.32855 37.976 1.0377 1.09035 22.8573 2.03548 0.403387 46.0136 0.696564 1.48433 32.8101 1.26629 0.910944 2.51189 3.98107
5.2754 25.5839 0.764839 0.705044 17.4095 0.560711 0.751904 30.0736 0.714668 0.808903 22.6357 0.924591 0.569498 3.98107 6.30957
8.36094 15.8121 0.40802 0.545183 10.7437 1.07867 0.706784 18.21 0.2953 0.668961 14.4005 0.409199 0.397332 6.30957 10
