#Scale: 0.536560
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1843.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 264.353 36.0775 5.1395 164.948 17.2221 7.94356 626.182 145.197 1.69653 304.672 41.6314 9.12622 0.1 0.158489
0.210017 188.211 17.5502 6.34273 123.765 9.416 8.2168 431.785 64.2466 11.6946 212.439 22.6866 7.71581 0.158489 0.251189
0.332855 131.172 9.63802 4.08002 89.17 5.67142 6.25267 280.275 36.0808 7.52606 149.01 12.6703 3.52602 0.251189 0.398107
0.52754 90.7746 4.1948 3.1648 65.2655 2.67065 4.84514 169.437 18.7795 4.56396 104.132 5.03264 3.23534 0.398107 0.630957
0.836094 61.1017 2.09412 1.86474 47.0049 1.54552 2.70494 107.098 9.95343 1.85775 67.9471 2.27067 2.05965 0.630957 1
1.32512 40.3411 1.42182 0.688503 32.8181 0.910534 1.39074 62.4425 6.05131 0.589451 44.5134 1.83906 0.584435 1 1.58489
2.10017 28.4643 1.10091 0.301765 23.9303 0.745916 0.737713 42.8755 2.98807 0.396427 30.7472 1.55416 0.124187 1.58489 2.51189
3.32855 19.9895 0.644676 0.25272 16.8523 0.421764 0.549936 28.2657 2.03102 -0.0245247 21.9291 0.812712 0.144718 2.51189 3.98107
5.2754 13.3148 0.422066 0.115715 11.503 0.317633 0.388632 17.9504 1.20202 0 14.4655 0.581902 0 3.98107 6.30957
8.36094 8.2278 0.364251 0.0764799 7.02508 0.284309 0.229657 11.5865 0.953365 0.0699368 8.93216 0.4749 0.0133085 6.30957 10
