#Scale: 0.389747
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2538.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1021.34 168.614 34.7935 501.251 41.4554 31.4516 2167.63 263.759 118.747 777.973 126.622 54.369 0.1 0.158489
0.210017 553.884 90.2381 20.4852 249.971 24.6762 25.7161 1193.49 158.877 69.1938 425.552 55.5205 20.0713 0.158489 0.251189
0.332855 302.274 39.1644 13.5389 137.617 15.0326 5.66867 556.093 83.5156 14.4874 275.326 21.324 33.1473 0.251189 0.398107
0.52754 155.915 16.9447 7.77037 88.9278 5.02363 5.30289 253.604 37.7756 13.9648 147.512 8.5403 13.6411 0.398107 0.630957
0.836094 112.951 11.087 4.31048 79.0596 6.18954 4.82479 158.302 18.2638 9.22366 110.57 6.85519 4.38696 0.630957 1
1.32512 72.2358 6.44013 3.07997 51.0572 4.40368 1.93722 101.661 9.6414 4.72028 70.2492 3.83347 4.92691 1 1.58489
2.10017 50.2454 4.66858 1.6007 37.1509 2.73154 0.742184 70.2714 6.74474 2.60148 48.1756 3.23147 2.38233 1.58489 2.51189
3.32855 32.962 2.3415 0.683861 26.1683 0.211309 1.9299 43.3505 3.31697 0.889637 31.8887 2.53663 0.757545 2.51189 3.98107
5.2754 20.5335 1.16419 0.918377 14.4137 0.993313 0.749038 28.5637 0.708597 2.52519 20.1764 1.04986 0.506145 3.98107 6.30957
8.36094 11.9754 0.710619 0.599354 8.63956 0.695956 0.395659 16.5976 0.567829 1.37569 11.6683 0.600557 0.605003 6.30957 10
