#Scale: 0.172060
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 5749.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 6383.06 3101.16 293.305 5047.64 3461.73 705.04 108488 -90149.9 108648 16976.5 16472 16104.1 0.1 0.158489
0.210017 3093.14 1746.82 -97.9531 2827.64 1894.09 -201.243 -160 160 0 5795.83 15824.7 5795.83 0.158489 0.251189
0.332855 1030.94 726.341 -54.0903 1026.51 605.493 -19.5907 -160 909.053 0 1104.78 7422.48 1104.78 0.251189 0.398107
0.52754 548.621 26.1268 59.9915 553.634 37.9588 61.9035 -160 160 0 517.1 94.5999 677.1 0.398107 0.630957
0.836094 321.229 39.9776 9.91705 294.522 47.703 7.50214 -160 1006.92 0 596.996 666.144 596.996 0.630957 1
1.32512 232.367 54.5051 8.0067 246.325 54.938 19.0409 452.801 -156.974 612.801 89.0257 143.595 249.026 1 1.58489
2.10017 129.346 20.251 2.37722 116.189 31.0224 -3.40961 -144.053 144.053 15.9473 266.125 101.038 266.125 1.58489 2.51189
3.32855 58.0421 7.47045 3.32519 55.8612 11.4361 1.45168 -94.4955 87.4674 65.5045 83.4309 5.9826 83.4309 2.51189 3.98107
5.2754 20.8156 1.59013 3.35685 19.0624 2.57326 2.83626 290.099 -90.5867 450.099 31.2975 29.7674 31.2975 3.98107 6.30957
8.36094 13.2927 5.14709 1.09572 13.274 5.95331 0.137424 64.8119 45.3717 224.812 12.1723 12.4166 17.6477 6.30957 10
