#Scale: 0.202435
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 4887.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 4516.08 5490.99 -83.8325 1893.52 3749.3 381.35 5248.98 6337.01 5408.98 10866.7 15190.3 3512.45 0.1 0.158489
0.210017 747.87 964.602 4.25177 396.246 223.355 125.81 1040.65 1901.88 1200.65 1579.49 5123.23 195.93 0.158489 0.251189
0.332855 880.195 263.84 11.8391 596.781 321.655 252.836 1021.53 3115.87 1181.53 1560.15 567.406 350.23 0.251189 0.398107
0.52754 350.896 -6.8389 61.7885 256.307 56.1745 88.7429 280.742 171.524 440.742 589.801 72.1667 226.346 0.398107 0.630957
0.836094 379.271 105.824 21.2882 378.358 75.0938 59.3607 784.635 185.695 856.766 340.145 409.831 30.9185 0.630957 1
1.32512 166.72 19.0461 1.64531 127.002 47.123 0 -24.8211 470.82 19.9945 283.577 30.5559 104.399 1 1.58489
2.10017 117.978 54.0652 -1.52383 94.4102 50.2182 0 379.724 579.977 171.609 149.013 86.0043 15.9158 1.58489 2.51189
3.32855 55.0123 10.8529 0.939453 48.8038 22.1515 1.63649 73.7472 13.9697 224.011 68.3115 9.72176 31.2209 2.51189 3.98107
5.2754 23.7391 4.55826 2.5109 23.5624 6.63061 5.44383 3.63857 18.2004 51.052 26.2232 9.57529 8.83329 3.98107 6.30957
8.36094 10.6798 5.92139 1.71408 8.76922 4.50845 3.70142 58.4885 12.8013 40.8014 10.4828 16.3173 0.958521 6.30957 10
