#Scale: 0.126498
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 7820.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 99097.3 71141.1 43343.4 99097.3 71141.1 99098.2 0 0 160 0 0 0 0.1 0.158489
0.210017 -160 0 0 -160 0 0 0 0 160 0 0 160 0.158489 0.251189
0.332855 12243.1 -3460.83 12403.1 12243.1 -3016.01 12403.1 0 0 160 0 0 160 0.251189 0.398107
0.52754 -13.5893 62.7118 146.411 -13.5893 65.409 146.411 0 0 160 0 0 160 0.398107 0.630957
0.836094 334.466 211.401 465.227 334.466 214.919 465.227 0 0 160 0 0 53.4949 0.630957 1
1.32512 -39.8177 53.4523 102.113 -39.8177 65.2503 102.113 0 0 160 0 0 160 1 1.58489
2.10017 -133.37 21.2964 24.2098 -133.37 25.1988 24.2098 0 0 160 0 0 159.973 1.58489 2.51189
3.32855 -133.101 53.8833 21.6397 -133.101 54.4362 21.5645 0 0 160 0 0 159.777 2.51189 3.98107
5.2754 -108.524 36.2001 22.1107 -108.524 38.3006 21.174 0 0 160 0 0 142.111 3.98107 6.30957
8.36094 16.2444 249.425 -0.70467 16.2444 267.735 -2.32765 0 0 159.931 0 0 79.526 6.30957 10
