#Scale: 0.475810
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2079.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 294.423 37.5934 13.4313 181.241 21.2158 14.8629 715.087 148.923 0.957764 346.053 39.4733 23.4245 0.1 0.158489
0.210017 195.883 22.8362 4.49266 132.301 9.5694 10.5865 455.91 88.3176 -1.66629 220.023 29.5009 4.18712 0.158489 0.251189
0.332855 130.524 12.0074 3.52831 89.7667 8.10091 4.83181 278.2 46.681 2.2019 149.897 13.5423 5.23134 0.251189 0.398107
0.52754 86.853 5.85329 1.47111 65.6805 4.43755 2.95196 162.295 23.8126 1.8923 97.1782 6.62319 1.83921 0.398107 0.630957
0.836094 57.5302 1.99508 1.58538 46.7908 1.11686 2.88451 96.1629 7.11503 3.17323 62.6923 3.26903 1.00755 0.630957 1
1.32512 38.9613 2.04843 0.357426 32.3406 1.56562 1.15681 57.7288 5.05118 -0.243031 43.1795 2.56067 -0.0316124 1 1.58489
2.10017 27.9815 1.32732 0.314049 24.1357 1.22578 0.627291 40.9355 3.32185 0.0775261 30.0109 1.48768 0.26174 1.58489 2.51189
3.32855 19.1322 0.917456 0.0704346 16.6523 0.693001 0.604235 26.2516 3.2314 -0.376341 20.694 1.09597 -0.146351 2.51189 3.98107
5.2754 12.4626 0.493009 0.0977345 10.7405 0.46137 0.407286 17.5599 1.64776 -0.00062561 13.5157 0.540563 -0.00524044 3.98107 6.30957
8.36094 7.50171 0.295484 0.0778284 6.58561 0.252803 0.293809 9.95528 1.03677 -0.0926666 8.11491 0.352996 0.000871658 6.30957 10
