#Scale: 0.146748
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 6741.6 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 22386.7 -1191.81 17179.2 23109.4 920.609 17759.2 -160 160 0 -160 180.011 0 0.1 0.158489
0.210017 7591.11 -2217.05 7734.22 7839.57 -1983.25 7984.08 -160 160 0 -160 160 0 0.158489 0.251189
0.332855 2679.48 968.878 1993.32 2770.5 1162.38 2003.26 -160 160 0 -160 423.496 0 0.251189 0.398107
0.52754 285.659 282.446 193.445 205.838 361.813 125.57 -160 160 0 2799.15 -2799.15 2959.15 0.398107 0.630957
0.836094 151.722 -8.33739 237.427 158.991 1.14796 241.815 -160 160 0 -74.3865 74.3865 85.6135 0.630957 1
1.32512 176.166 25.1562 168.359 186.941 13.2519 272.892 -160 160 0 -159.999 515.742 0.000793457 1 1.58489
2.10017 -118.041 14.1498 20.6339 -116.768 11.661 25.4112 -160 160 0 -157.721 157.721 2.1846 1.58489 2.51189
3.32855 -16.6339 24.5723 68.4449 -14.0804 24.644 68.7396 -160 160 0 -95.7888 95.7888 49.1637 2.51189 3.98107
5.2754 6.55338 22.5151 41.5052 -11.6395 40.0476 45.3417 -160 160 0 579.945 -233.212 579.945 3.98107 6.30957
8.36094 73.1732 110.587 -23.843 71.9278 108.525 -21.5033 -160 160 0 114.188 50.5872 114.188 6.30957 10
