#Scale: 0.232810
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 4249.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 2614.09 1391.59 -26.6313 1332.64 968.626 130.936 9097.18 10924.3 2455.01 3252.77 2496.64 493.723 0.1 0.158489
0.210017 998.897 466.151 65.3876 455.424 122.526 94.7424 5877.27 3487.59 2480.03 889.925 1263.62 119.489 0.158489 0.251189
0.332855 510.31 53.0182 21.4882 431.674 109.892 18.5443 693.871 1115.78 -74.2483 587.735 2.93805 197.454 0.251189 0.398107
0.52754 262.507 56.6045 16.611 133.869 44.3702 13.6792 1272.35 365.601 615.585 262.557 208.37 22.0048 0.398107 0.630957
0.836094 165.159 27.7872 5.29959 105.801 27.4734 16.9229 271.056 141.721 139.084 229.431 82.8063 7.5558 0.630957 1
1.32512 181.397 19.9934 0.335266 171.122 42.146 1.10406 232.621 46.8048 29.3562 186.654 9.90033 20.4287 1 1.58489
2.10017 89.3768 20.1503 0.16153 68.6346 9.69986 1.87013 198.931 154.277 12.5458 98.8913 40.7178 9.67094 1.58489 2.51189
3.32855 52.534 10.5299 0.253971 49.551 11.6327 -1.23862 71.4921 32.5176 12.7268 53.3305 11.2308 2.43028 2.51189 3.98107
5.2754 27.3316 3.99227 0.0735092 25.319 6.34743 -0.422918 31.9482 2.17293 15.2306 29.3275 3.55293 1.40235 3.98107 6.30957
8.36094 11.5125 4.59434 0.335391 7.43781 4.79668 -0.139847 25.4323 8.6688 9.67203 14.7379 4.71092 2.06819 6.30957 10
