#Scale: 0.571997
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1729.6 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1071.05 127.682 39.3022 366.195 22.6507 42.4216 1621.59 223.865 47.5276 660.226 44.0624 42.918 0.1 0.158489
0.210017 587.896 44.8345 17.2995 165.341 16.4908 2.69675 852.492 74.9595 14.8908 410.389 28.4149 34.5851 0.158489 0.251189
0.332855 333.467 13.8485 17.7793 109.776 5.69183 6.72456 456.893 26.6902 23.0722 256.989 6.78741 21.3396 0.251189 0.398107
0.52754 188.19 8.37886 7.84506 97.7379 2.90328 6.84757 255.878 12.9218 7.57782 138.582 5.74146 8.64876 0.398107 0.630957
0.836094 118.198 5.54664 3.843 79.9806 3.89705 5.93499 142.62 5.58388 4.39249 101.628 6.6739 3.80841 0.630957 1
1.32512 74.5576 2.05801 2.86003 41.1265 4.92585 1.63511 92.0988 1.93098 3.48824 64.0786 1.71811 3.40688 1 1.58489
2.10017 52.1966 1.24616 1.83035 35.5624 1.25085 0.985928 62.1474 1.45824 1.86781 45.6975 1.10133 2.19607 1.58489 2.51189
3.32855 37.8408 0.746696 1.32679 23.0104 1.12779 1.58582 45.722 0.531044 1.66847 33.0872 0.910892 0.9244 2.51189 3.98107
5.2754 25.1895 0.862043 0.662489 16.0719 0.325073 0.947737 30.0941 1.30363 0.653955 22.2048 0.559946 0.716335 3.98107 6.30957
8.36094 15.5858 0.425236 0.504291 10.7714 0.53486 1.02241 18.2486 0.516609 0.584545 13.9328 0.336719 0.416313 6.30957 10
