#Scale: 0.293560
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3370.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1786.39 385.28 228.093 1206.83 357.366 429.869 2828.03 1255.87 54.1096 1938.47 203.669 220.565 0.1 0.158489
0.210017 691.368 154.662 44.008 314.225 48.0116 68.978 1630.29 541.149 132.391 710.17 143.882 89.7491 0.158489 0.251189
0.332855 380.154 52.1263 29.7939 272.985 29.8747 23.5402 756.643 145.899 38.0687 351.819 45.8129 64.9768 0.251189 0.398107
0.52754 199.899 16.9539 13.1416 158.523 19.8737 8.03979 248.898 48.1979 20.6177 218.544 10.5577 19.3254 0.398107 0.630957
0.836094 130.874 15.7991 7.55598 98.2636 3.61529 11.6389 220.936 37.5487 32.6336 129.774 24.1763 4.92197 0.630957 1
1.32512 99.2676 10.3562 6.5858 71.8415 9.76788 2.75441 138.535 17.6809 9.92006 109.542 9.80194 12.367 1 1.58489
2.10017 61.5197 9.37143 4.20237 45.5373 4.48688 2.41129 100.6 20.448 11.1443 62.5336 11.8851 6.57688 1.58489 2.51189
3.32855 38.4925 4.04243 1.7435 27.5421 3.04981 1.1093 56.8463 9.58934 1.85422 41.7729 3.08277 3.83804 2.51189 3.98107
5.2754 22.0787 2.28061 1.05183 15.5567 3.68144 0.840985 35.0755 1.04499 3.25617 23.3982 1.96291 1.45468 3.98107 6.30957
8.36094 10.6303 1.9525 1.02175 7.6465 0.917159 1.26362 17.8447 3.51569 2.67648 10.8443 2.34897 0.83664 6.30957 10
