#Scale: 0.652998
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1515.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(Q)/W_p(SF)(1) Err+(2) Err-(3) W_p(SF)/W_p(All)(4) Err+(5) Err-(6) W_p(Q)/W_p(All)(7) Err+(8) Err-(9) (10) W_p(SFxQ)/W_p(All)(11) Err+(12) Err-(13) Bin_left_edge(14) Bin_right_edge(15) 
0.132512 3.43647 0.49012 -0.0333409 0.527224 -0.00729883 0.0536385 1.81179 0.0967848 0.0201409 0.84672 0.0118116 0.0287472 0.1 0.158489
0.210017 3.65835 0.431164 0.124583 0.500571 0.0106183 0.0338313 1.83126 0.0906549 0.0416673 0.850896 0.0111578 0.0351909 0.158489 0.251189
0.332855 3.33309 0.224954 0.168627 0.522284 0.0147584 0.0195133 1.74082 0.0762354 0.0508592 0.883851 0.0102823 0.0334612 0.251189 0.398107
0.52754 2.90552 0.242564 0.127821 0.564926 0.0135442 0.0288351 1.6414 0.0730219 0.0408872 0.910448 0.00831115 0.0283895 0.398107 0.630957
0.836094 2.31401 0.134545 0.0927761 0.643804 0.0132721 0.0204111 1.48977 0.050432 0.0381469 0.943914 0.00602132 0.0216968 0.630957 1
1.32512 1.98258 0.0702809 0.0621206 0.706651 0.0124509 0.0149546 1.401 0.0250012 0.0291252 0.954963 0.00748718 0.0126013 1 1.58489
2.10017 1.69851 0.0982635 0.0100551 0.763359 -6.38366e-05 0.0264063 1.29657 0.0316957 0.011362 0.976787 0.00724727 0.00863904 1.58489 2.51189
3.32855 1.63145 0.0719624 0.016104 0.78241 0.00489277 0.019947 1.27646 0.028831 0.00960529 0.976816 0.00332314 0.00927454 2.51189 3.98107
5.2754 1.54384 0.0810716 0.0098269 0.797295 0.00219023 0.0197444 1.23089 0.0355521 0.00592172 0.991404 0.0025419 0.0095396 3.98107 6.30957
8.36094 1.55455 0.0777724 0.0134529 0.796955 0.00396144 0.0174134 1.23891 0.0348572 0.007164 0.987682 0.00203222 0.0106219 6.30957 10
