#Scale: 0.268248
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3688.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 645.527 65.8323 53.0974 429.067 52.5754 30.1262 2016.51 1900.04 125.406 925.842 429.363 93.283 0.1 0.158489
0.210017 336.525 26.0879 19.6358 248.111 17.509 21.1736 963.105 772.124 0.446289 442.95 212.606 43.3681 0.158489 0.251189
0.332855 188.611 11.3143 7.26622 139.605 15.5642 8.67397 534.949 217.498 34.3519 247.715 87.413 11.4888 0.251189 0.398107
0.52754 115.922 7.14644 3.61555 94.8992 7.96313 4.69457 302.211 71.3809 21.8301 136.706 40.68 2.54416 0.398107 0.630957
0.836094 83.2673 2.2364 2.74759 71.5517 3.7767 3.00259 168.652 18.6428 9.99344 97.084 20.5512 4.4623 0.630957 1
1.32512 57.977 1.13722 1.39806 51.8844 1.52896 1.73164 97.6544 32.3834 0.280273 65.7353 10.708 2.4738 1 1.58489
2.10017 37.2073 1.2151 1.10882 31.9529 2.42853 1.08927 72.076 10.1575 4.61905 43.8192 5.02431 2.4381 1.58489 2.51189
3.32855 22.0571 0.616486 0.673349 19.6195 0.992565 1.07643 35.8918 7.81849 2.96559 25.4084 4.0299 0.844645 2.51189 3.98107
5.2754 12.1041 0.381265 0.423276 10.2129 0.767668 0.572395 19.8695 4.12886 0.785858 15.0641 2.20082 0.659521 3.98107 6.30957
8.36094 4.82917 0.235165 0.190197 3.55448 0.425875 0.327004 11.2258 3.76705 0.845066 6.68316 1.78926 0.435548 6.30957 10
