#Scale: 0.850435
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1163.3 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 306.898 16.9755 15.1256 177.046 11.3367 8.7426 687.266 59.4584 30.0738 319.008 19.9102 13.1627 0.1 0.158489
0.210017 239.724 10.6758 12.7498 137.274 10.6416 5.40604 533.138 31.6392 35.4823 251.129 13.0001 11.353 0.158489 0.251189
0.332855 190.325 5.43031 12.2399 110.19 6.30697 5.95654 413.343 16.6303 37.9577 201.04 7.00798 11.3035 0.251189 0.398107
0.52754 139.323 3.23192 8.10188 84.7593 4.44446 3.85394 288.402 9.84845 27.7023 147.386 4.33687 7.91812 0.398107 0.630957
0.836094 93.8378 1.59067 4.80904 60.5646 3.07163 2.4406 179.623 3.70714 17.0143 100.172 2.45153 4.71785 0.630957 1
1.32512 58.7287 0.985054 2.04072 42.2716 1.85783 0.962116 99.3947 1.90538 7.03718 62.3497 1.41284 1.93959 1 1.58489
2.10017 37.3935 0.635525 0.773991 29.1098 1.17565 0.410818 56.1316 0.852459 2.52319 39.695 0.872307 0.639057 1.58489 2.51189
3.32855 25.6743 0.546192 0.351648 20.8031 0.812992 0.193998 36.4747 0.4501 1.22693 27.0881 0.751724 0.182182 2.51189 3.98107
5.2754 17.5207 0.456264 0.102594 14.3224 0.591552 0.123737 24.2926 0.728092 0.247787 18.5372 0.544384 0.0479946 3.98107 6.30957
8.36094 11.6468 0.24585 0.114076 9.56634 0.340726 0.102205 16.0043 0.432743 0.206712 12.3211 0.302905 0.0701675 6.30957 10
