#Scale: 0.288498
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3429.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 583.839 54.3072 47.3577 363.881 32.4886 29.9806 1771.39 998.903 -40.314 798.454 238.771 76.2192 0.1 0.158489
0.210017 291.948 18.1786 28.1362 199.404 7.1532 25.1985 799.836 393.256 29.5576 381.066 103.194 26.3855 0.158489 0.251189
0.332855 165.773 8.29012 8.26247 118.356 12.8662 3.82021 435.072 170.507 6.0076 210.136 37.5672 17.3308 0.251189 0.398107
0.52754 107.084 4.7423 3.6176 85.8643 6.41762 4.05648 218.196 53.0506 9.80772 128.283 19.3587 4.17049 0.398107 0.630957
0.836094 71.0092 3.0316 1.38837 60.2729 3.08895 0.967648 119.615 42.9631 6.11483 82.8234 12.9211 3.12773 0.630957 1
1.32512 51.0062 1.14399 1.85152 43.532 2.30784 1.42672 87.8462 21.5231 0.89431 58.8014 3.72571 2.78336 1 1.58489
2.10017 34.3896 0.879822 0.723854 28.5139 1.24811 0.422634 60.186 16.0936 3.07139 40.9703 4.32186 1.40447 1.58489 2.51189
3.32855 20.5889 0.610962 0.472563 17.3145 1.05152 0.275145 35.7231 8.07314 4.36587 24.1478 3.00217 0.871334 2.51189 3.98107
5.2754 10.9005 0.599468 0.069521 8.92771 0.71796 0.101892 19.1783 4.39709 1.49897 13.1647 2.139 0.260843 3.98107 6.30957
8.36094 4.72971 0.549879 0.0918508 3.2225 0.664774 -0.0131359 12.6126 3.56395 1.26615 6.23679 1.55644 0.230319 6.30957 10
