#Scale: 0.496060
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1994.3 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 930.515 121.486 28.6843 411.521 27.1196 50.4344 1489.12 209.833 51.6079 689.354 77.2068 22.8397 0.1 0.158489
0.210017 562.07 53.4924 15.7676 152.339 41.9692 2.93419 907.894 74.3481 43.223 442.486 37.8599 16.4126 0.158489 0.251189
0.332855 319.176 24.0192 12.2835 142.171 15.3131 3.31494 504.551 41.0473 16.8572 240.75 12.7179 18.6305 0.251189 0.398107
0.52754 168.531 11.3018 5.04593 79.7896 7.45673 0.209221 234.97 16.83 5.68973 148.926 7.36481 8.39548 0.398107 0.630957
0.836094 108.787 6.53239 3.26776 58.0348 5.51848 0.64167 153.973 7.43794 6.29243 92.2267 5.33973 4.10889 0.630957 1
1.32512 69.2473 3.64825 1.33862 43.3097 1.79643 1.48791 87.7987 5.66743 3.29227 64.1622 2.56934 1.22015 1 1.58489
2.10017 50.3006 2.38099 1.20573 32.5592 1.64149 1.27137 62.3443 2.76579 2.23976 47.3027 2.1924 0.521297 1.58489 2.51189
3.32855 34.7959 1.72753 0.73954 24.0314 0.897846 0.801222 43.285 1.66306 1.34538 32.0978 1.81651 0.784269 2.51189 3.98107
5.2754 22.9686 1.2081 0.461067 16.9382 0.933743 0.315842 27.7709 1.55921 0.587187 21.4225 0.908966 0.485422 3.98107 6.30957
8.36094 13.9397 0.588668 0.442533 10.2625 0.647746 0.281941 16.5177 0.476791 0.761226 13.2575 0.603934 0.34538 6.30957 10
