#Scale: 0.247998
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3989.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 815.288 82.4934 64.7213 584.669 56.5931 61.1457 2874.74 1560.7 400.938 1169.68 1076.77 73.7147 0.1 0.158489
0.210017 430.044 35.8538 22.3525 322.033 37.9069 30.4998 1293.76 1323.2 10.5177 606.322 421.266 61.7029 0.158489 0.251189
0.332855 186.717 9.34235 4.62021 157.692 13.5577 1.89867 400.632 336.198 10.4562 235.944 84.3249 25.3367 0.251189 0.398107
0.52754 120.05 4.06992 3.2594 106.931 8.60757 4.04327 231.938 162.983 16.5985 140.749 24.2001 7.71754 0.398107 0.630957
0.836094 93.1376 6.33529 2.02641 82.2607 9.58638 1.81837 163.652 32.9356 10.9784 112.57 22.375 5.03196 0.630957 1
1.32512 59.801 4.09042 1.52113 53.0082 5.52465 1.3284 100.651 46.6144 0.810112 72.2624 16.7 3.55726 1 1.58489
2.10017 39.4219 2.5881 1.117 35.0342 2.86327 0.888126 71.8283 40.831 5.32299 46.8562 13.7139 2.50603 1.58489 2.51189
3.32855 21.2582 1.74006 0.109493 19.1791 1.95414 0.228445 33.6294 9.55738 3.3253 25.0856 7.69754 0.778534 2.51189 3.98107
5.2754 11.3848 1.1246 0.0854397 9.67938 1.41543 0.144311 18.5218 10.519 -0.242361 14.8317 4.73226 0.0604458 3.98107 6.30957
8.36094 4.24019 0.736458 0.174528 3.06993 0.917446 0.0653276 9.05359 9.92187 -0.825124 6.61411 2.46234 0.402277 6.30957 10
