#Scale: 0.445435
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2221.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(Q)/W_p(SF)(1) Err+(2) Err-(3) W_p(SF)/W_p(All)(4) Err+(5) Err-(6) W_p(Q)/W_p(All)(7) Err+(8) Err-(9) (10) W_p(SFxQ)/W_p(All)(11) Err+(12) Err-(13) Bin_left_edge(14) Bin_right_edge(15) 
0.132512 4.18094 0.481758 0.0448432 0.502874 0.012005 0.0273905 2.10249 0.195793 0.0461164 0.978391 0.000831246 0.0705742 0.1 0.158489
0.210017 3.74266 0.54601 0.0987322 0.542408 -9.11951e-05 0.0420974 2.03005 0.154673 0.0643203 0.974842 0.0127444 0.0497717 0.158489 0.251189
0.332855 3.11205 0.406602 0.13796 0.606265 0.00466388 0.0299749 1.88673 0.157863 0.0652474 0.978209 0.00583392 0.0468966 0.251189 0.398107
0.52754 2.70273 0.187812 0.148848 0.615722 0.0174779 0.0184772 1.66413 0.0885921 0.0661533 1.04832 0.00304484 0.0288308 0.398107 0.630957
0.836094 2.06074 0.146558 0.071731 0.738063 0.00723207 0.0224227 1.52095 0.0728943 0.0359783 1.00934 0.00505579 0.0243285 0.630957 1
1.32512 1.89973 0.0840334 0.0422127 0.757655 0.00489342 0.013405 1.43934 0.0437872 0.0272264 1.02339 0.00542271 0.0188217 1 1.58489
2.10017 1.78971 0.0971656 0.0243642 0.780684 0.00360811 0.0237845 1.3972 0.040006 0.0199121 1.0213 0.00864029 0.0132331 1.58489 2.51189
3.32855 1.62967 0.0857314 0.0221983 0.804825 0.00533354 0.0206842 1.3116 0.0352529 0.0153918 1.03344 0.00658298 0.0134048 2.51189 3.98107
5.2754 1.70714 0.0685798 0.0451567 0.781351 0.00830686 0.0207472 1.33388 0.0228114 0.0248384 1.04272 0.00916052 0.0107424 3.98107 6.30957
8.36094 1.99154 0.0582708 0.0586895 0.733202 0.00931895 0.010798 1.4602 0.0274357 0.0348226 1.03388 0.00907278 0.0186874 6.30957 10
