#Scale: 0.949154
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1042.3 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 446.987 31.2684 13.3763 196.461 10.6163 19.0242 760.796 29.4022 59.7726 364.802 14.1746 27.8545 0.1 0.158489
0.210017 321.739 14.6126 14.555 138.339 5.2088 13.7011 552.589 12.1996 53.7408 260.904 6.33911 24.0768 0.158489 0.251189
0.332855 237.294 8.9738 11.7592 108.912 3.82966 9.88908 403.545 2.35434 43.8617 191.934 4.2095 17.8656 0.251189 0.398107
0.52754 171.348 4.43848 9.86037 84.6091 2.49262 7.39516 280.563 -1.01929 32.6261 142.556 0.956726 12.5518 0.398107 0.630957
0.836094 114.553 1.92333 5.48486 61.6167 1.8301 3.64713 180.052 -1.91205 20.346 97.6705 0.0372543 8.18887 0.630957 1
1.32512 70.6316 0.973457 2.22849 43.6674 1.25344 1.65069 101.083 -1.01389 8.91386 63.7686 0.216251 3.80128 1 1.58489
2.10017 45.0597 0.384758 1.04652 31.6346 0.381784 1.45781 59.8326 -0.393688 3.77436 41.8742 0.135853 1.76968 1.58489 2.51189
3.32855 30.3322 0.281536 0.514935 22.2166 0.38607 0.853701 38.0794 -0.0351334 1.96141 29.1121 0.122732 0.898407 2.51189 3.98107
5.2754 20.8877 0.255455 0.245777 15.7888 0.221695 0.526363 25.8077 0.237181 0.945387 20.0896 0.0788517 0.643793 3.98107 6.30957
8.36094 14.3369 0.0989723 0.250041 10.7737 0.157378 0.360001 17.7689 -0.0829315 0.948135 13.7829 0.0454092 0.412901 6.30957 10
