#Scale: 0.607435
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1628.7 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 416.268 36.2339 9.86542 226.786 9.45172 11.9898 799.847 99.0692 18.9122 347.224 27.311 15.993 0.1 0.158489
0.210017 278.955 16.188 10.557 141.731 7.7587 8.63107 519.056 44.6426 13.673 246.018 14.1067 15.9879 0.158489 0.251189
0.332855 182.612 7.77054 8.37001 98.6091 3.89272 8.02013 325.577 19.6626 14.5311 164.268 7.57994 11.7953 0.251189 0.398107
0.52754 121.962 3.37916 6.28564 70.3278 2.43892 5.25063 201.798 7.71767 9.94048 114.326 3.15904 7.6777 0.398107 0.630957
0.836094 77.1031 1.76404 2.85102 51.3962 1.42403 3.31895 115.628 4.12148 4.14997 73.8549 1.50819 3.67037 0.630957 1
1.32512 51.6273 1.18963 1.44641 38.0945 1.15565 1.44917 70.6619 2.07647 1.98824 50.4813 1.11108 1.70687 1 1.58489
2.10017 36.0669 0.839714 0.599918 27.178 0.575159 0.95175 47.7876 1.22656 0.620464 35.6682 1.10838 0.788055 1.58489 2.51189
3.32855 25.1012 0.601255 0.394318 19.955 0.454613 0.632105 31.9075 1.2733 0.169134 24.861 0.603451 0.589149 2.51189 3.98107
5.2754 16.9348 0.44665 0.227835 13.203 0.299775 0.398499 21.7114 0.772621 0.151779 16.8324 0.480625 0.30994 3.98107 6.30957
8.36094 10.6178 0.30364 0.106557 8.50047 0.200516 0.231546 13.2532 0.616873 0.0038662 10.5933 0.300347 0.161582 6.30957 10
