#Scale: 0.627685
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1576.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 263.682 22.8307 8.06126 163.58 10.8347 11.2793 615.157 99.834 15.9545 293.716 24.4885 9.62646 0.1 0.158489
0.210017 197.018 13.4389 7.90863 126.956 7.64114 8.65327 438.512 54.4042 16.8738 219.063 14.9444 8.4673 0.158489 0.251189
0.332855 146.162 7.02338 6.35095 93.5934 5.3937 6.55272 320.273 29.294 15.8579 164.316 7.76089 6.93091 0.251189 0.398107
0.52754 103.846 3.08743 5.30696 69.2457 3.22076 4.47459 210.097 13.8828 14.5395 117.694 3.512 5.70564 0.398107 0.630957
0.836094 69.1574 1.7176 2.76274 49.7393 1.60014 2.31046 127.959 6.97505 8.13451 77.1174 1.69517 2.90205 0.630957 1
1.32512 44.507 1.28952 0.899658 34.9199 1.2369 1.0942 71.9381 4.09327 2.18206 48.8014 1.51962 0.758568 1 1.58489
2.10017 31.2278 0.921577 0.402456 25.6947 0.868937 0.5865 46.3918 2.30425 0.917011 33.8581 1.0239 0.330635 1.58489 2.51189
3.32855 21.2727 0.676781 0.211853 17.3584 0.711445 0.274988 31.6751 1.54111 0.412834 23.2076 0.673752 0.182985 2.51189 3.98107
5.2754 14.7994 0.466876 0.0726471 12.2874 0.460163 0.242727 21.4639 1.00298 0.165028 16.0437 0.568508 -0.0172291 3.98107 6.30957
8.36094 9.37576 0.292735 0.0804014 7.76422 0.301701 0.141474 13.4351 0.530446 0.114118 10.2231 0.31125 0.0692701 6.30957 10
