#Scale: 0.369497
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2677.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1027.58 219.174 23.6652 406.867 88.219 19.4785 2116.51 442.989 137.319 937.155 146.134 33.708 0.1 0.158489
0.210017 616.109 93.7682 41.9297 315.246 34.0489 30.9766 1419.17 150.128 183.714 456.321 65.2357 27.7389 0.158489 0.251189
0.332855 308.32 36.1704 13.3724 178.469 18.1774 8.79703 541.295 69.7117 37.3366 287.224 21.3318 25.0796 0.251189 0.398107
0.52754 167.947 19.6046 8.65303 93.051 7.74119 3.99851 307.79 47.508 28.8333 153.477 8.70988 13.2013 0.398107 0.630957
0.836094 104.354 11.5076 4.86912 73.4722 7.43602 1.81173 147.674 16.7085 9.55313 104.428 8.86558 7.36118 0.630957 1
1.32512 78.1839 7.34031 3.56774 57.0779 4.81607 3.64777 110.002 10.8727 4.84624 77.3039 5.54606 3.81913 1 1.58489
2.10017 50.8076 5.26034 1.96607 37.6824 3.12834 1.47166 71.4557 5.60146 3.88079 49.8974 5.18232 2.38004 1.58489 2.51189
3.32855 33.937 2.96321 0.840961 27.0108 1.42437 0.96834 47.5849 3.04058 2.2612 32.2976 2.92051 0.798107 2.51189 3.98107
5.2754 21.0828 1.36161 0.928629 16.8254 0.734266 1.24873 27.1665 1.88665 1.14169 21.0462 1.25639 0.924276 3.98107 6.30957
8.36094 11.8735 0.776837 0.599143 8.6255 0.919833 0.517925 16.7028 0.461823 1.14726 11.7666 0.611665 0.713618 6.30957 10
