#Scale: 0.268248
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3688.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1230.61 66.2064 90.4373 712.368 36.1465 125.03 3090.74 1616.38 309.944 1516.18 356.726 202.544 0.1 0.158489
0.210017 651.73 30.9177 50.6198 442.996 12.0724 63.7921 1559.05 675.288 141.797 735.428 160.412 105.548 0.158489 0.251189
0.332855 276.154 16.4571 15.3564 182.555 17.0959 17.2416 663.017 184.237 107.598 317.643 70.6745 23.5224 0.251189 0.398107
0.52754 163.35 10.9765 3.05745 119.113 10.9212 5.43023 351.982 84.3597 29.441 181.81 41.3847 11.3033 0.398107 0.630957
0.836094 127.97 4.28548 3.83421 105.745 2.29243 6.7506 229.549 9.79291 16.6913 135.895 25.9217 6.30443 0.630957 1
1.32512 85.683 4.21118 1.18136 70.2165 4.64931 2.67902 140.493 32.9893 0.684677 94.3446 9.98582 3.57322 1 1.58489
2.10017 55.7712 2.00935 1.57615 43.4913 2.60849 3.14262 95.1335 18.624 3.7679 63.4715 7.58664 3.38271 1.58489 2.51189
3.32855 33.3318 1.59168 0.602039 27.1906 2.04915 1.26155 51.4223 10.8478 1.80626 37.4986 4.20528 1.12996 2.51189 3.98107
5.2754 18.369 0.963053 0.234015 14.6614 1.17386 0.771629 27.6376 5.68191 0.428783 21.2121 2.47386 0.446564 3.98107 6.30957
8.36094 8.54612 0.582716 0.228905 6.83719 0.302707 0.864421 13.3845 4.08971 -0.527594 9.74443 2.02717 0.406549 6.30957 10
