#Scale: 0.323935
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3054.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 915.297 53.8754 60.5722 519.222 25.7253 53.2736 2138.96 265.876 161.135 949.756 109.768 86.2363 0.1 0.158489
0.210017 457.879 23.9402 32.1764 252.347 13.8725 28.2022 1100.99 122.162 77.7899 473.561 57.2889 44.2446 0.158489 0.251189
0.332855 231.783 7.02483 15.9224 152.811 0.960007 18.9553 500.4 61.9583 28.9159 231.984 18.647 19.7265 0.251189 0.398107
0.52754 133.519 4.90775 5.5126 98.9214 4.40007 6.66861 213.932 25.2787 2.42671 143.697 7.6129 9.09998 0.398107 0.630957
0.836094 92.4867 3.75835 3.0011 73.84 3.2883 4.57328 145.324 14.4162 4.13733 95.4007 5.42597 3.25043 0.630957 1
1.32512 61.6017 2.33624 1.15442 47.7817 2.77276 1.88977 91.5087 8.24097 1.62733 66.2666 3.00672 1.78454 1 1.58489
2.10017 43.0665 1.22264 0.994377 34.1491 1.3238 1.67949 62.9527 4.79336 1.29456 45.9172 1.85334 1.34845 1.58489 2.51189
3.32855 28.0487 0.727478 0.753485 23.0457 0.940222 1.13173 38.369 2.16238 0.727024 29.8746 1.03492 1.00443 2.51189 3.98107
5.2754 16.6557 0.616364 0.314371 13.555 0.96152 0.577983 22.3763 1.14386 0.257557 17.9703 0.644104 0.388884 3.98107 6.30957
8.36094 8.6594 0.3709 0.263697 6.31388 0.440574 0.590776 13.5462 0.854752 0.278436 9.50222 0.59061 0.233179 6.30957 10
