#Scale: 0.187248
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 5283.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 13661.7 12700.9 -362.528 4036.38 18205.1 -419.996 2039.4 20511.4 2199.4 50799.9 23890.8 48352.4 0.1 0.158489
0.210017 1124.53 3696.14 -140.954 1083.14 1846.71 479.293 -157.47 1646.41 2.52969 1365.71 13091.4 -63.2321 0.158489 0.251189
0.332855 1233.11 1325.9 0 1187.39 1187.6 14.1248 9190.6 -793.854 9350.6 879.347 3110.26 153.083 0.251189 0.398107
0.52754 524.33 209.331 67.5513 370.471 466.965 -50.9928 2281.59 -1580.53 2441.59 989.412 -253.338 989.412 0.398107 0.630957
0.836094 573.88 178.638 14.9755 601.796 205.64 33.0896 137.071 369.474 297.071 497.303 303.962 184.716 0.630957 1
1.32512 289.892 16.975 32.1782 275.878 36.7601 20.5625 217.669 475.602 377.669 347.62 36.2406 366.424 1 1.58489
2.10017 116.875 52.4346 0.152122 113.804 43.7422 7.91444 154.593 -18.1099 314.593 125.982 156.089 38.7632 1.58489 2.51189
3.32855 62.2434 6.74335 3.42764 64.5927 13.7591 5.22686 -5.14913 66.0358 154.851 57.8254 25.5158 94.5135 2.51189 3.98107
5.2754 22.2361 1.8469 6.17649 28.4277 5.69463 7.15971 -48.0971 65.7092 111.903 3.49519 4.0544 94.1226 3.98107 6.30957
8.36094 13.8765 8.7954 3.1356 10.1525 12.9577 2.06135 -25.3349 42.1392 134.665 30.5422 1.25166 64.635 6.30957 10
