#Scale: 0.911185
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1085.7 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 447.43 38.2929 8.88202 195.163 7.09064 12.8109 775.658 48.8808 41.4427 362.467 21.7273 22.1071 0.1 0.158489
0.210017 319.473 16.1111 12.6468 147.675 3.39784 10.4715 556.166 18.0734 47.6307 253.892 9.04126 20.0755 0.158489 0.251189
0.332855 233.011 7.87538 12.8192 109.785 3.71961 7.64379 392.209 3.85001 42.4999 192.174 2.81752 15.1996 0.251189 0.398107
0.52754 165.912 3.3036 10.0246 80.6482 2.43003 6.01978 273.935 -0.7677 30.9799 138.904 0 12.0207 0.398107 0.630957
0.836094 111.543 1.33585 5.75591 63.7734 0.68354 3.83504 173.434 -1.60222 18.8385 95.609 0.0594025 6.64761 0.630957 1
1.32512 68.7004 0.749908 2.38287 43.0471 1.15047 1.40378 98.5792 -1.11286 8.28593 62.1123 0.223885 3.29364 1 1.58489
2.10017 43.7266 0.520599 0.899185 31.3739 0.524282 1.11445 56.6824 -0.00819016 2.65089 41.3938 0.322514 1.42165 1.58489 2.51189
3.32855 29.526 0.382231 0.455303 21.5098 0.352497 0.616682 37.7799 0.0754509 1.50465 28.1022 0.284655 0.771557 2.51189 3.98107
5.2754 20.4853 0.297106 0.257524 15.1957 0.272133 0.370465 25.5962 0.18099 0.868898 19.7426 0.190916 0.510717 3.98107 6.30957
8.36094 13.9571 0.112061 0.229571 10.4994 0.17662 0.33764 17.3953 -0.0606766 0.776726 13.4145 0.0591965 0.37027 6.30957 10
