#Scale: 0.172060
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 5749.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 2555.27 938.19 -19.2961 2121.05 1160.21 125.679 119520 -107327 119680 7861.56 34220.9 4873.76 0.1 0.158489
0.210017 1106.36 178.231 143.911 1004.83 224.278 151.638 -160 160 0 2784.91 21256 2784.91 0.158489 0.251189
0.332855 448.665 166.038 10.108 412.646 184.553 25.4164 -160 2064.13 0 1046.57 1650.97 1046.57 0.251189 0.398107
0.52754 454.584 34.0982 36.4179 454.537 34.6216 46.1649 -160 506.675 0 464.759 217.052 624.759 0.398107 0.630957
0.836094 209.712 26.2895 5.48015 213.031 22.0736 11.8827 -160 530.274 0 161.116 364.826 161.116 0.630957 1
1.32512 112.744 32.3159 -1.33044 103.735 40.7638 -3.56908 1888.37 -743.809 2048.37 232.79 -8.11656 392.79 1 1.58489
2.10017 79.9098 9.978 3.75816 75.5431 12.0365 4.47053 227.712 -155.933 387.712 149.003 106.744 149.003 1.58489 2.51189
3.32855 37.1575 8.43669 1.08389 35.2643 10.2587 0 214.126 -194.065 374.126 65.3841 17.5448 65.3841 2.51189 3.98107
5.2754 13.4261 3.48472 -0.213945 12.754 3.89506 -0.233694 97.0519 7.34005 257.052 23.1289 20.4134 58.4352 3.98107 6.30957
8.36094 3.64806 2.16458 0.666343 3.50238 2.60129 0.49122 -38.9227 40.5972 121.077 6.67824 10.9455 20.3067 6.30957 10
