#Scale: 0.713748
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1386.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 948.388 60.7122 40.4596 442.894 67.0841 73.2023 1276.92 74.7267 42.6556 541.126 26.9529 31.3533 0.1 0.158489
0.210017 608.114 23.6107 28.3309 214.669 35.0845 -1.06824 812 36.1271 33.5671 368.688 5.62762 40.0659 0.158489 0.251189
0.332855 364.436 13.7502 16.9068 154.365 16.2818 5.67313 471.69 13.3578 24.0036 239.005 7.97917 11.1552 0.251189 0.398107
0.52754 208.796 9.0425 6.78102 127.29 4.35823 9.97684 262.862 10.0849 9.35831 141.495 8.72763 2.87141 0.398107 0.630957
0.836094 128.481 2.81133 5.68934 64.9889 2.64535 3.5444 155.318 3.54475 6.53741 98.9213 0.738449 5.5017 0.630957 1
1.32512 82.9109 1.04207 3.17113 53.5031 2.10854 2.58476 95.8253 1.39697 3.4077 68.4948 0.769432 2.96478 1 1.58489
2.10017 57.1554 0.900448 1.65257 43.6664 0.0926056 3.08456 63.4597 1.35862 1.53418 49.9732 0.36578 1.97246 1.58489 2.51189
3.32855 39.7925 0.626202 0.891098 26.1065 0.555437 1.27411 44.613 0.577351 0.998547 34.8643 0.676674 0.848732 2.51189 3.98107
5.2754 27.3332 0.687609 0.526842 17.8397 0.616854 0.381199 30.9162 0.696453 0.580296 23.5564 0.539358 0.624474 3.98107 6.30957
8.36094 17.5827 0.459814 0.322269 12.1657 1.03648 -0.117279 19.5292 0.363489 0.428308 15.5744 0.446088 0.330705 6.30957 10
