#Scale: 0.323935
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3054.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 476.929 46.4749 34.8536 302.383 33.7599 21.7112 1317.63 353.967 39.9464 596.32 109.915 45.049 0.1 0.158489
0.210017 288.36 15.7088 22.3825 195.164 14.453 18.4918 701.182 156.767 19.1711 358.151 41.8233 25.6221 0.158489 0.251189
0.332855 154.413 10.323 7.11913 110.628 8.57642 8.11679 367.619 107.905 -7.56354 183.974 21.8845 9.42642 0.251189 0.398107
0.52754 95.9335 4.27135 3.39558 76.8476 4.58215 3.66406 173.252 28.8221 6.92603 111.437 10.5074 3.64911 0.398107 0.630957
0.836094 65.8849 3.16602 1.18719 54.4923 3.71841 1.58783 110.778 14.9495 0.842407 75.3503 8.20037 1.25186 0.630957 1
1.32512 46.9771 1.40549 1.43352 40.1024 1.85331 1.32 71.7717 6.8278 2.20905 53.0738 3.18881 1.31161 1 1.58489
2.10017 32.2435 1.35121 0.482178 28.1061 1.38716 0.386942 47.8165 6.77621 -0.567699 35.8037 2.25405 0.649017 1.58489 2.51189
3.32855 20.2293 0.938116 0.170618 17.9399 0.951414 0.373442 28.0406 3.41437 0.564148 22.3343 1.81211 -0.000934601 2.51189 3.98107
5.2754 11.4304 0.688976 0.0413504 9.94182 0.712366 0.12974 15.0516 3.46225 -0.575551 13.0435 1.08187 0.047471 3.98107 6.30957
8.36094 4.89328 0.538491 -0.0793123 3.56925 0.616202 0.0388007 9.22093 1.86943 0.0294704 6.1426 1.11282 -0.0509624 6.30957 10
