#Scale: 0.956748
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1034.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 329.59 21.5015 14.9147 175.521 11.5582 12.5573 750.079 34.0367 57.7275 341.244 21.2429 16.9244 0.1 0.158489
0.210017 269.403 11.9296 15.7537 145.164 8.15395 10.8289 606.537 19.0831 56.5236 279.364 9.47101 19.9427 0.158489 0.251189
0.332855 212.645 8.27693 11.5168 117.738 6.00248 7.98993 475.96 12.9106 48.1263 218.583 6.05701 15.1063 0.251189 0.398107
0.52754 159.371 4.88902 8.69087 93.8186 4.80698 6.17136 330.231 7.48044 33.7954 166.657 3.06877 12.0715 0.398107 0.630957
0.836094 106.415 2.43816 5.44863 67.4202 2.77106 3.53786 206.384 2.88309 21.6343 111.231 1.53814 7.18397 0.630957 1
1.32512 65.8743 1.43817 2.25425 45.5669 1.86782 1.59313 114.836 1.33934 9.7037 69.2785 0.94062 3.10057 1 1.58489
2.10017 41.4795 0.731628 0.888664 31.3296 1.01627 0.744524 64.4035 0.551239 4.09803 43.6285 0.539356 1.28157 1.58489 2.51189
3.32855 27.5081 0.644032 0.246819 22.3273 0.735023 0.283871 38.1341 0.881721 0.838604 28.9155 0.444328 0.472105 2.51189 3.98107
5.2754 18.8608 0.516491 0.0812416 15.4617 0.49068 0.22729 25.6161 0.576181 0.393015 19.8469 0.486732 0.141962 3.98107 6.30957
8.36094 12.5017 0.303302 0.069376 10.2796 0.300772 0.128641 16.8368 0.34243 0.350891 13.1699 0.286296 0.149561 6.30957 10
