#Scale: 0.804873
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1229.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 426.132 27.6696 16.1355 205.679 9.26173 8.94093 724.855 56.2903 30.1263 348.768 14.5441 18.1219 0.1 0.158489
0.210017 300.012 11.9762 13.2293 140.089 4.90402 9.04045 517.679 27.1517 28.7437 243.332 7.34578 12.359 0.158489 0.251189
0.332855 216.896 5.40215 10.6967 113.063 2.1229 7.70383 359.666 9.34183 25.1683 179.26 4.48987 9.56482 0.251189 0.398107
0.52754 149.407 2.5329 8.78343 78.4516 1.82644 4.40312 241.712 2.85078 19.7688 126.728 2.01321 7.29132 0.398107 0.630957
0.836094 99.404 0.392227 5.5041 57.937 1.24041 3.27093 149.411 0.420532 11.4827 88.4257 0.59848 5.18251 0.630957 1
1.32512 62.7163 0.574558 2.32394 42.2062 1.27176 1.14482 87.1316 0.454254 4.82565 57.4707 0.503448 2.37181 1 1.58489
2.10017 40.6822 0.424591 1.01217 29.902 0.663731 0.763508 52.7111 -0.00141144 2.28908 38.3898 0.702194 0.769623 1.58489 2.51189
3.32855 27.8371 0.507395 0.466663 21.1621 0.477995 0.537374 34.5854 0.626072 0.622852 26.8221 0.495846 0.474003 2.51189 3.98107
5.2754 19.3298 0.344988 0.252048 15.3993 0.193725 0.565525 22.896 0.66016 0.16362 18.9676 0.272938 0.289261 3.98107 6.30957
8.36094 12.9531 0.142457 0.248108 10.1234 0.126899 0.385736 15.7595 0.212934 0.314908 12.554 0.138139 0.264007 6.30957 10
