#Scale: 0.652998
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1515.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1004.29 71.3381 46.6515 262.572 65.3448 0 1416.47 105.924 57.8798 598.269 37.5129 55.5931 0.1 0.158489
0.210017 593.683 32.8051 24.0789 203.05 1.62746 26.2838 785.374 57.2837 25.5637 413.477 9.58582 22.3603 0.158489 0.251189
0.332855 337.228 14.291 13.7641 159.396 9.76167 22.0158 459.271 17.1858 20.0781 209.121 13.9251 3.97823 0.251189 0.398107
0.52754 213.727 6.37546 10.0935 98.8485 7.30731 11.6383 280.323 10.5702 12.572 147.19 2.42644 9.4594 0.398107 0.630957
0.836094 125.595 3.79084 5.07911 63.8145 7.41739 -0.40308 154.892 5.04053 6.30693 98.4463 0.880432 4.62002 0.630957 1
1.32512 78.0007 1.46423 2.96747 49.6632 -0.451942 4.80551 91.3501 2.66541 2.36817 65.665 0.3937 4.01781 1 1.58489
2.10017 54.7184 1.1291 1.62231 36.0357 1.01968 1.32067 63.2907 1.41174 1.67955 46.8888 1.08754 1.95989 1.58489 2.51189
3.32855 38.8175 0.769623 1.01965 24.456 0.216311 0.938004 43.8225 0.972122 1.07366 34.8976 0.699909 1.15486 2.51189 3.98107
5.2754 26.5507 0.764759 0.596434 16.5742 0.0618801 1.11759 30.2634 1.2607 0.339781 23.5153 0.268589 1.00031 3.98107 6.30957
8.36094 17.0283 0.399958 0.462503 10.0832 0.297621 0.629866 19.7869 0.599003 0.421009 14.6846 0.241714 0.587484 6.30957 10
