#Scale: 0.556810
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1776.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 981.369 105.902 33.9592 374.338 26.7686 76.9158 1447.47 176.458 42.9747 678.322 59.376 37.1198 0.1 0.158489
0.210017 599.458 50.228 21.1124 225.919 32.4953 1.51006 868.315 82.0122 31.0356 430.61 27.646 20.6112 0.158489 0.251189
0.332855 313.765 17.0254 13.4187 128.343 21.2755 10.8418 437.776 29.5308 12.6587 239.227 5.60031 18.4211 0.251189 0.398107
0.52754 196.874 8.21823 9.44167 105.732 4.75248 5.80374 265.941 14.37 12.3553 152.273 4.69966 8.60832 0.398107 0.630957
0.836094 110.935 6.41784 2.87299 75.348 2.84441 9.27312 138.718 7.31609 3.55075 92.7191 6.93751 2.18648 0.630957 1
1.32512 73.5522 3.36365 1.56509 42.505 4.03827 1.39767 92.7926 4.06435 2.20776 62.5678 2.53776 1.7681 1 1.58489
2.10017 51.187 1.70055 1.32267 38.0555 0.772835 2.40937 59.721 2.80423 1.47594 46.1522 1.13224 1.44986 1.58489 2.51189
3.32855 36.4996 1.14059 0.926201 21.4441 1.1195 0.250399 45.5703 1.15211 1.5218 31.4278 1.19079 0.866028 2.51189 3.98107
5.2754 24.6815 1.02135 0.560623 16.7112 0.439064 1.01608 29.3243 1.41871 0.647268 22.1527 0.794622 0.490992 3.98107 6.30957
8.36094 15.3025 0.48038 0.460423 11.0338 0.292735 0.863647 17.8568 0.525606 0.5432 13.8816 0.533646 0.273793 6.30957 10
