#Scale: 0.440372
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2246.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 518.631 47.0356 11.5041 274.644 24.0146 11.6711 1126.7 132.207 20.795 486.983 47.8253 26.7486 0.1 0.158489
0.210017 300.758 22.4188 12.2822 158.434 9.57645 10.5198 625.109 66.0014 10.4152 292.733 19.0417 23.6348 0.158489 0.251189
0.332855 181.509 9.03528 8.32166 105.286 5.37745 7.83336 337.327 25.7606 8.55502 183.361 7.82565 12.4801 0.251189 0.398107
0.52754 105.684 4.60287 4.26697 66.9155 3.35494 4.04995 183.696 8.29877 6.27521 107.052 4.64346 6.10238 0.398107 0.630957
0.836094 69.8486 2.69702 1.74973 50.2173 1.64343 2.55015 104.716 5.39903 1.43642 72.1352 2.6657 2.55621 0.630957 1
1.32512 49.4107 1.62701 0.942837 38.779 1.30849 1.39651 68.2282 3.01603 0.544334 50.6716 1.51912 1.42027 1 1.58489
2.10017 36.0783 1.35867 0.531799 28.1267 0.831697 1.10863 50.9191 2.69358 -0.167202 36.7577 1.34962 0.633766 1.58489 2.51189
3.32855 24.4778 0.720972 0.366064 19.3621 0.713894 0.513302 32.7639 1.17879 0.432308 25.3486 0.618431 0.477867 2.51189 3.98107
5.2754 15.4414 0.405696 0.23681 12.1587 0.341907 0.409414 20.7105 0.695568 0.214291 16.0165 0.393984 0.306287 3.98107 6.30957
8.36094 8.43478 0.298513 0.0957069 6.39736 0.296838 0.1686 11.7122 0.503652 0.0432978 8.78935 0.235251 0.17059 6.30957 10
