#Scale: 0.627685
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1576.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 417 35.9054 8.98898 211.544 15.0117 8.28848 783.629 92.6172 16.3606 355.826 28.4767 12.1093 0.1 0.158489
0.210017 280.113 14.2204 11.6652 144.062 5.05965 12.1009 514.645 32.977 22.8312 243.455 15.4491 13.1931 0.158489 0.251189
0.332855 186.229 6.86896 9.27811 101.732 3.85413 8.02602 326.192 15.5699 17.0459 166.122 5.86829 10.611 0.251189 0.398107
0.52754 122.734 2.59334 6.89185 72.6401 1.48431 5.84529 202.666 6.76302 11.6759 112.235 2.91677 7.97118 0.398107 0.630957
0.836094 79.3062 1.45704 3.22042 51.2676 1.45732 2.96904 119.318 3.54765 5.61066 75.6375 1.29262 4.04727 0.630957 1
1.32512 52.4104 1.09678 1.56576 37.4915 1.11452 1.64474 72.7694 2.12238 2.26956 50.8926 1.10968 1.74533 1 1.58489
2.10017 36.5107 0.796143 0.730392 27.2945 0.744717 0.90303 48.3627 1.41688 0.944435 35.9117 0.825066 0.898304 1.58489 2.51189
3.32855 25.3823 0.579348 0.449787 19.8744 0.54487 0.512522 32.6596 0.811932 0.592388 24.9336 0.667864 0.459799 2.51189 3.98107
5.2754 17.2115 0.421488 0.262087 13.5288 0.240339 0.465097 21.6014 0.910166 0.181061 17.1336 0.417688 0.307766 3.98107 6.30957
8.36094 10.8771 0.278697 0.133169 8.8733 0.137502 0.265963 13.3185 0.617094 0.10708 10.8101 0.269457 0.1669 6.30957 10
