#Scale: 0.409997
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2413.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1011.52 174.333 51.5883 383.752 101.636 14.2285 2078.25 311.676 180.799 760.909 68.1721 68.3743 0.1 0.158489
0.210017 569.898 66.3943 20.6042 258.063 34.5443 1.92337 1146.86 131.062 74.5848 420.995 28.9506 41.5972 0.158489 0.251189
0.332855 290.396 34.2726 12.6438 113.183 18.1518 2.01027 532.991 59.8347 21.611 250.009 18.067 23.2675 0.251189 0.398107
0.52754 163.128 17.7318 6.71738 98.0158 7.71831 2.93408 258.095 34.3803 11.9499 145.264 7.84883 13.1134 0.398107 0.630957
0.836094 105.216 8.31503 3.21862 73.2139 3.79869 2.59667 142.18 12.8336 0.117432 101.472 4.47648 7.44987 0.630957 1
1.32512 72.2305 5.63097 3.16965 44.2447 3.07995 3.30127 99.9566 7.41617 5.04584 71.3415 3.94283 3.4179 1 1.58489
2.10017 49.0261 4.40343 1.32241 34.163 1.98892 2.40217 65.3023 7.27225 0.960426 47.7496 2.44868 1.81551 1.58489 2.51189
3.32855 33.1141 2.19814 0.743641 23.6421 0.48254 1.09411 42.0521 3.92485 0.258965 33.0445 1.52266 1.56265 2.51189 3.98107
5.2754 20.6719 1.24239 0.633436 14.6018 0.549567 0.759221 26.7002 2.03436 0.743275 20.4714 0.797132 0.837868 3.98107 6.30957
8.36094 12.0525 0.892325 0.353195 9.34754 0.556714 0.472585 15.1673 1.31014 0.327682 11.7407 0.664851 0.523134 6.30957 10
