#Scale: 0.566935
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1745.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 418.923 38.2895 10.3568 229.313 13.5072 16.6929 784.755 103.58 10.3542 374.615 29.08 22.8408 0.1 0.158489
0.210017 274.3 21.3051 9.33136 141.278 10.6605 9.87468 520.877 53.8829 12.8381 247.503 18.8573 13.9778 0.158489 0.251189
0.332855 180.638 9.49196 6.93829 100.482 5.01834 8.31204 318.953 24.5116 10.2542 168.861 8.38896 9.88344 0.251189 0.398107
0.52754 116.052 3.9876 5.21441 74.4019 2.4754 5.46191 183.123 10.5653 8.26045 111.975 3.14822 6.97122 0.398107 0.630957
0.836094 73.7205 2.17567 2.63467 51.5419 1.539 3.4062 108.853 4.90099 2.83855 71.7974 1.7235 3.32512 0.630957 1
1.32512 50.0963 1.65627 1.1011 36.3863 0.96925 1.89489 69.7316 3.6023 0.898468 49.7938 1.80913 1.50512 1 1.58489
2.10017 35.3316 0.977936 0.605412 27.1678 0.328318 1.41239 47.5887 2.12056 0.448868 34.911 1.19064 0.671246 1.58489 2.51189
3.32855 24.5385 0.80905 0.309507 19.0993 0.481806 0.636934 32.2894 1.4282 0.401661 24.4353 0.840477 0.400482 2.51189 3.98107
5.2754 16.5331 0.461266 0.185303 12.9134 0.355647 0.455827 21.3886 0.71195 0.156784 16.5933 0.482321 0.266787 3.98107 6.30957
8.36094 10.1208 0.307979 0.0930433 7.9346 0.177527 0.272904 13.1361 0.619962 0.0800476 10.122 0.315908 0.145121 6.30957 10
