#Scale: 0.404935
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2443.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1049.11 154.968 48.246 381.905 77.4176 9.51282 2077.72 293.512 121.255 863.589 76.9698 98.6942 0.1 0.158489
0.210017 530.195 70.5425 23.0349 271.299 11.9978 32.1274 1086.68 153.521 85.9033 379.083 33.2727 20.6241 0.158489 0.251189
0.332855 302.318 40.362 11.7891 124.252 18.1772 0.578354 569.825 80.6873 23.8935 256.331 14.5097 21.6408 0.251189 0.398107
0.52754 161.876 19.7564 5.60727 98.9991 7.975 1.57618 265.149 37.3346 18.0114 141.206 9.3708 6.61603 0.398107 0.630957
0.836094 104.41 8.48866 3.45555 66.8507 3.14448 2.70432 149.055 12.7825 4.43639 100.634 4.73202 5.82226 0.630957 1
1.32512 71.9892 6.16962 2.89647 44.9616 3.19201 3.89503 101.345 8.38499 3.84531 70.6647 4.14098 3.28856 1 1.58489
2.10017 49.5011 4.47812 1.21626 34.115 2.18728 2.5122 71.6844 4.92717 2.40154 45.9959 3.35353 1.12789 1.58489 2.51189
3.32855 33.1399 2.19942 0.738598 21.9307 1.36107 0.646486 45.6063 2.546 1.34263 32.4439 1.98845 1.17372 2.51189 3.98107
5.2754 20.4373 1.25677 0.625025 13.4583 1.3119 0.352235 27.5366 1.15522 1.28782 20.3371 0.978987 0.843002 3.98107 6.30957
8.36094 12.0698 0.823091 0.433378 9.05373 0.604606 0.521868 16.2939 0.762466 1.02385 11.4453 0.760329 0.394098 6.30957 10
