#Scale: 0.283435
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3490.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1183.76 64.6794 81.0706 694.833 81.5364 61.4385 3071.12 799.577 187.073 1312.02 204.766 180.882 0.1 0.158489
0.210017 543.942 29.6898 44.1881 307.895 28.251 35.5593 1356.14 299.936 119.804 627.92 114.541 88.8333 0.158489 0.251189
0.332855 259.037 13.5967 18.6499 163.633 17.9531 15.2104 565.145 84.3926 55.7124 297.916 42.7466 31.2717 0.251189 0.398107
0.52754 161.34 8.8532 4.91026 118.144 9.64797 7.85091 310.525 53.9773 5.2471 176.585 24.7378 11.4998 0.398107 0.630957
0.836094 112.748 2.61188 3.99523 92.0359 3.88852 4.74334 180.724 35.233 8.68175 120.849 7.08202 7.09826 0.630957 1
1.32512 78.1561 2.70464 2.10526 62.6942 2.89273 3.11696 138.225 18.4714 9.77551 82.1276 8.23753 2.81367 1 1.58489
2.10017 49.6106 2.14096 1.25973 36.6939 1.84044 2.21027 92.2816 17.0342 5.90276 54.6012 6.85524 2.23445 1.58489 2.51189
3.32855 30.9055 0.866358 0.957859 25.3532 0.706572 1.56496 51.4857 7.87321 2.76626 32.5523 3.55383 1.22846 2.51189 3.98107
5.2754 17.6295 0.497822 0.465946 13.5922 1.05448 0.930757 27.3773 2.25941 0.961878 19.9892 1.4219 0.866594 3.98107 6.30957
8.36094 8.53418 0.39878 0.336035 6.43257 0.215587 0.677274 13.3075 3.89538 -0.328673 9.82963 1.27107 0.690389 6.30957 10
