#Scale: 0.721342
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1371.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 398.533 32.7015 9.66611 212.751 6.11646 12.2844 708.634 81.6793 6.19165 321.499 18.4195 13.5013 0.1 0.158489
0.210017 280.239 14.1148 11.2041 141.996 3.16284 10.8117 490.253 30.1308 20.0117 233.921 10.6683 11.1808 0.158489 0.251189
0.332855 195.923 6.33586 9.5728 102.857 3.89581 6.3026 327.657 14.4194 15.2756 169.861 4.94353 10.5391 0.251189 0.398107
0.52754 137.688 2.06087 7.46227 79.3663 1.68442 4.95303 223.966 4.82684 14.8113 119.379 1.32806 7.1889 0.398107 0.630957
0.836094 89.9656 0.809433 4.29328 55.9212 1.37074 3.19787 132.271 1.43181 7.74195 83.5547 0.583923 4.34309 0.630957 1
1.32512 57.5674 0.771278 1.94425 40.0324 0.787292 1.55427 79.1296 0.90583 3.28216 54.3861 0.708851 1.93699 1 1.58489
2.10017 38.6692 0.813889 0.823498 29.1315 0.688877 0.926586 48.8177 0.990192 0.868931 37.7771 0.825691 0.787434 1.58489 2.51189
3.32855 26.9169 0.565365 0.477791 20.5563 0.378157 0.665453 33.8076 0.928898 0.467884 26.2568 0.491768 0.480766 2.51189 3.98107
5.2754 18.5784 0.338011 0.329983 14.2526 0.327032 0.286489 23.159 0.428425 0.297676 18.1855 0.352079 0.343464 3.98107 6.30957
8.36094 12.0501 0.195792 0.206293 9.49625 0.129648 0.292217 14.9958 0.229592 0.184552 11.69 0.213573 0.194432 6.30957 10
