#Scale: 0.344185
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2874.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1230.3 185.038 102.879 529.957 123.561 34.4307 2497.3 329.82 330.023 1195.92 112.42 132.955 0.1 0.158489
0.210017 681.675 116.217 54.67 411.568 70.6028 32.3229 1526.62 207.148 181.178 531.045 81.5574 44.4292 0.158489 0.251189
0.332855 293.447 50.6305 16.5143 141.557 18.6427 10.0936 617.114 101.699 39.218 267.143 39.1242 27.4747 0.251189 0.398107
0.52754 173.928 17.14 8.57576 102.044 22.0245 6.71308 277.918 18.2257 18.2543 180.443 10.7483 14.259 0.398107 0.630957
0.836094 115.749 11.9155 5.12143 87.9991 4.52386 4.85184 179.297 23.305 11.9578 109.24 12.0489 6.66473 0.630957 1
1.32512 82.9002 9.30385 5.10858 59.0483 4.11445 1.34941 139.442 13.7255 14.5334 76.5658 7.2674 4.69838 1 1.58489
2.10017 51.7584 5.32957 2.45885 33.3143 2.64032 0.424694 77.025 9.68781 6.13318 53.9758 4.26043 3.6049 1.58489 2.51189
3.32855 34.5912 3.29846 1.37793 26.0006 1.11624 2.2845 50.5298 6.86365 3.11333 34.0159 2.83257 0.741455 2.51189 3.98107
5.2754 21.5126 1.59877 0.886671 16.5919 0.81813 1.003 29.1469 2.29863 2.08748 21.7594 1.32543 0.645975 3.98107 6.30957
8.36094 11.5316 0.946413 0.575169 7.67171 0.538411 0.0673394 18.3561 1.79908 2.23148 11.4028 0.670406 0.66388 6.30957 10
