#Scale: 0.133248
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 7424.6 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 36716.6 5857.93 33102.6 36716.6 0 36876.6 -160 160 0 -160 1130.06 0 0.1 0.158489
0.210017 13100.1 -2089.86 11241.4 13100.1 -1847.95 11376.4 -160 160 0 -160 2601.37 -160 0.158489 0.251189
0.332855 -126.422 11.8067 33.3924 -126.422 16.1511 33.3924 -160 160 0 -160 160 0 0.251189 0.398107
0.52754 -112.537 23.2469 45.6595 -112.537 29.0413 45.6595 -160 160 0 -160 160 0 0.398107 0.630957
0.836094 -148.856 39.891 11.0977 -148.856 48.3399 11.0977 -160 160 0 -160 160 0 0.630957 1
1.32512 -116.813 -4.91544 35.5905 -116.813 -4.25229 35.3234 -160 160 0 -160 160 0 1 1.58489
2.10017 -159.425 4.50774 0.573486 -159.425 4.25417 0.573441 -160 160 0 597.108 -597.108 757.076 1.58489 2.51189
3.32855 -46.636 -3.4777 104.506 -46.636 -2.286 104.506 -160 160 0 -160 160 -0.119431 2.51189 3.98107
5.2754 -19.5588 -21.774 101.705 -19.5588 -20.1511 101.705 -160 160 0 -160 160 -0.717667 3.98107 6.30957
8.36094 15.2457 297.958 -13.0516 15.2457 309.265 17.2603 -160 160 0 -141.679 141.679 -1.78752 6.30957 10
