#Scale: 0.582123
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1699.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 268.151 29.7305 6.95285 175.317 17.2428 9.07124 614.361 109.245 9.13086 299.005 32.7161 8.22519 0.1 0.158489
0.210017 186.858 17.2291 5.00691 119.199 9.97459 6.55674 441.038 59.9639 12.9855 208.939 22.5982 5.14178 0.158489 0.251189
0.332855 138.4 9.29192 4.89967 90.2101 6.86311 6.99528 299.321 35.2992 10.3532 158.515 10.5083 5.07071 0.251189 0.398107
0.52754 95.62 4.21512 3.42275 67.8234 3.53842 3.92915 189.3 17.8244 8.35724 107.036 4.76318 3.8021 0.398107 0.630957
0.836094 63.598 2.04221 2.08636 47.5616 2.10629 2.23351 112.034 6.60362 5.61125 71.4082 2.21302 2.07172 0.630957 1
1.32512 42.1298 1.488 0.764912 33.7929 1.55795 0.941483 66.307 4.30119 1.57339 46.4087 1.51387 0.848072 1 1.58489
2.10017 29.5782 1.04296 0.396015 24.8214 1.02472 0.58979 42.6487 2.85466 0.366577 32.1775 1.00531 0.417606 1.58489 2.51189
3.32855 20.6604 0.557507 0.376547 17.2681 0.709532 0.449221 30.3946 1.32183 0.640757 22.4239 0.449492 0.345217 2.51189 3.98107
5.2754 14.0078 0.414131 0.139433 11.6416 0.459222 0.212108 20.1334 0.568676 0.403759 15.3828 0.39289 0.119853 3.98107 6.30957
8.36094 8.79294 0.267424 0.125239 7.24864 0.346272 0.141263 13.0494 0.246111 0.356083 9.63397 0.279052 0.095665 6.30957 10
