#Scale: 0.253060
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3909.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 2633.91 759.713 251.043 1521.62 428.999 337.158 6689.8 4054.14 690.548 2981.68 895.059 676.78 0.1 0.158489
0.210017 1052.42 263.977 92.8996 842.753 181.786 202.899 1755.51 665.811 271.913 1131.64 457.482 98.9207 0.158489 0.251189
0.332855 325.9 26.9323 18.3555 270.065 32.3648 23.7187 503.476 317.396 14.6271 349.147 38.3118 75.6521 0.251189 0.398107
0.52754 203.671 48.4465 11.3759 121.226 34.7114 1.43612 350.228 222.022 43.7215 263.721 53.6104 30.8104 0.398107 0.630957
0.836094 158.727 14.3614 3.29086 114.112 17.5745 -2.85329 221.578 50.0863 26.4458 194.885 24.3148 20.423 0.630957 1
1.32512 152.656 17.9711 7.27408 131.515 15.1932 11.578 240.425 99.9906 -0.119354 156.89 15.276 14.599 1 1.58489
2.10017 76.8158 13.705 3.36874 50.0471 15.3097 6.05983 177.299 41.4522 35.5524 84.5464 13.1815 4.72551 1.58489 2.51189
3.32855 47.863 5.99341 1.31421 37.0998 5.03843 5.85657 83.3727 10.3203 12.22 52.0599 9.15326 -0.167847 2.51189 3.98107
5.2754 28.5874 3.23222 1.16014 23.8526 5.41906 2.04702 41.9665 0.0277214 5.88295 30.9324 2.8258 1.96355 3.98107 6.30957
8.36094 11.0631 2.96472 1.28208 8.52986 2.13496 2.23755 23.2014 3.84235 4.73426 11.21 4.81945 0.437061 6.30957 10
