#Scale: 0.480872
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2057.3 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 963.53 137.249 19.4686 391.096 68.7674 76.609 1585.46 211.74 64.9634 729.037 98.331 2.7038 0.1 0.158489
0.210017 547.598 63.1512 13.9243 193.759 37.082 1.51817 940.784 110.576 33.5719 396.489 33.5907 24.1878 0.158489 0.251189
0.332855 306.409 26.2201 11.7812 138.063 17.9176 3.29982 479.98 42.0329 20.7232 244.016 16.3421 18.0957 0.251189 0.398107
0.52754 164.823 11.4036 5.98299 82.8951 3.72691 7.88773 239.87 18.6185 5.7383 141.092 7.66425 7.67439 0.398107 0.630957
0.836094 107.571 8.05829 2.22121 59.4393 3.28513 3.27097 147.895 11.6114 3.9371 96.2797 5.86012 4.38109 0.630957 1
1.32512 68.7394 3.15252 2.27765 44.0377 2.81152 2.33483 93.1053 4.26173 4.87937 60.3604 2.61497 2.30794 1 1.58489
2.10017 50.5942 2.36043 1.33984 34.7032 1.59732 0.870853 61.5765 3.29328 1.56324 48.5072 1.81971 1.64872 1.58489 2.51189
3.32855 34.7868 1.87097 0.694344 25.8377 1.03621 1.45249 42.9397 1.4407 1.7803 32.226 2.10399 0.0884972 2.51189 3.98107
5.2754 22.8544 1.04133 0.663219 17.2493 0.801672 0.794453 27.0483 1.29762 0.810184 21.8928 0.800323 0.648764 3.98107 6.30957
8.36094 13.4879 0.6044 0.404109 11.05 0.574772 0.390746 16.0641 0.531187 0.877842 12.5404 0.615865 0.274737 6.30957 10
