#Scale: 0.744123
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1329.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 402.881 28.2471 12.3764 215.146 6.08534 12.2815 691.208 63.4713 13.1407 330.884 18.2562 15.2043 0.1 0.158489
0.210017 281.611 13.7842 11.0853 135.226 7.92514 7.23736 486.608 25.6868 22.5126 236.319 10.7156 11.9789 0.158489 0.251189
0.332855 203.185 6.43578 9.33719 104.455 3.49295 6.5385 341.453 14.4159 19.2859 172.634 4.67664 9.67337 0.251189 0.398107
0.52754 141.432 1.96931 7.95316 80.5218 2.02379 5.2917 224.39 4.19786 14.7776 123.869 1.4325 7.91739 0.398107 0.630957
0.836094 92.9276 0.800583 4.80835 57.0688 1.28016 3.36737 138.918 1.30212 9.27351 84.1456 0.644302 4.59706 0.630957 1
1.32512 59.1945 0.749298 2.0232 40.9784 0.817314 1.75318 81.2568 1.17585 3.61259 55.4451 0.699802 1.93864 1 1.58489
2.10017 39.1712 0.730194 0.884342 29.3712 0.618645 0.737999 49.9267 1.09636 1.16118 37.7635 0.595016 0.936646 1.58489 2.51189
3.32855 27.1309 0.577772 0.455986 20.7289 0.528948 0.371981 33.7488 0.718384 0.705647 26.4348 0.514933 0.413416 2.51189 3.98107
5.2754 18.7682 0.353359 0.34127 14.7149 0.25976 0.314815 23.0622 0.482431 0.322748 18.2705 0.341993 0.302855 3.98107 6.30957
8.36094 12.3113 0.181816 0.206171 9.69031 0.117107 0.278138 15.115 0.171567 0.27527 11.9748 0.212463 0.166865 6.30957 10
