#Scale: 0.364435
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2714.7 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1100.26 226.836 37.3107 603.994 101.198 69.1786 2398.62 319.65 132.003 864.024 204.38 30.2762 0.1 0.158489
0.210017 636.559 95.6624 45.6003 270.583 32.3272 19.464 1258.66 180.065 75.1477 600.934 52.538 84.7799 0.158489 0.251189
0.332855 309.476 42.5419 16.1375 166.412 16.1307 2.27606 623.837 81.9823 63.089 266.14 24.792 19.9421 0.251189 0.398107
0.52754 165.206 17.9117 8.40057 95.0749 7.23349 14.2038 285.026 34.1236 16.169 158.127 11.1762 9.57326 0.398107 0.630957
0.836094 104.99 11.3883 5.54248 74.5684 5.71744 3.05659 156.044 17.234 11.9138 102.301 8.8384 6.51134 0.630957 1
1.32512 80.6169 7.68212 3.89736 59.1639 3.40835 3.06525 113.715 9.51936 6.98811 79.9203 7.52338 3.93548 1 1.58489
2.10017 50.9809 5.32258 1.62749 38.921 3.65243 1.08187 68.4345 7.11805 4.40997 51.0656 4.34012 2.16454 1.58489 2.51189
3.32855 34.2857 2.91097 0.9683 26.8375 1.1979 1.04041 48.592 4.30742 2.93121 32.8805 2.82758 0.675983 2.51189 3.98107
5.2754 21.2562 1.45615 0.87314 16.5593 0.854721 0.873193 28.5675 1.53487 1.64199 21.0768 1.51117 1.17121 3.98107 6.30957
8.36094 11.7217 0.786125 0.595905 8.57755 0.856151 0.237513 16.0981 0.873764 1.6068 11.8155 0.553975 0.626139 6.30957 10
