#Scale: 0.602373
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1642.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 261.84 29.562 4.49808 161.572 15.0278 9.3434 612.511 110.701 8.24451 295.809 34.2676 5.54749 0.1 0.158489
0.210017 188.54 16.0486 6.26129 117.751 11.3591 7.30968 438.341 66.247 12.0485 212.024 16.0587 8.01422 0.158489 0.251189
0.332855 144.49 8.23784 5.61493 96.4404 5.08025 8.70524 315.831 37.1237 12.2011 160.032 10.7803 4.81468 0.251189 0.398107
0.52754 98.7171 3.54302 4.2746 68.0263 3.31281 3.88351 194.527 16.0264 11.5898 111.688 3.81172 4.96528 0.398107 0.630957
0.836094 66.618 1.21578 2.81507 49.6089 0.990849 2.79359 122.054 6.43671 6.92428 73.2849 1.55009 2.89828 0.630957 1
1.32512 42.9345 1.37277 0.863518 34.3159 1.3196 1.15805 68.0315 3.69195 1.97836 46.981 1.44179 0.760109 1 1.58489
2.10017 30.3537 0.870853 0.412773 25.5708 0.67964 0.85635 43.9748 2.64784 0.425648 32.6677 1.14058 0.210423 1.58489 2.51189
3.32855 21.0089 0.621378 0.218834 17.5491 0.482111 0.563105 30.9002 1.90588 0.127111 22.6745 0.797243 0.0485134 2.51189 3.98107
5.2754 14.406 0.414365 0.103686 12.04 0.390134 0.341246 20.8627 0.875832 0.24235 15.6134 0.55939 0.0171165 3.98107 6.30957
8.36094 9.0427 0.230328 0.131153 7.47212 0.167049 0.243975 13.1322 0.641969 0.085413 9.88816 0.315922 0.0647659 6.30957 10
