#Scale: 0.435310
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2272.7 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 527.206 48.5407 11.6924 289.604 26.816 8.32608 1144.74 131.839 21.1412 490.555 47.8322 32.0365 0.1 0.158489
0.210017 302.596 22.4405 12.2039 154.78 13.5262 10.2946 652.761 57.5228 19.0416 291.401 18.6927 19.6144 0.158489 0.251189
0.332855 181.396 9.27888 8.27155 104.291 4.90757 8.72195 343.143 25.5375 10.4648 182.692 10.0317 11.0429 0.251189 0.398107
0.52754 107.259 4.29734 4.6712 66.8399 3.86744 3.59594 189.174 8.54378 7.26784 108.919 3.94119 7.26511 0.398107 0.630957
0.836094 69.7349 2.74297 1.74448 48.7644 2.9368 2.28176 107.283 4.50417 2.3121 72.2858 2.38554 2.61938 0.630957 1
1.32512 49.4107 1.7193 0.955524 37.5842 1.50831 1.14366 70.9231 2.49989 1.06871 50.7345 1.58546 1.33995 1 1.58489
2.10017 35.9946 1.51094 0.48148 27.326 1.13903 0.859285 52.0624 2.31872 0.179909 36.8624 1.34883 0.59729 1.58489 2.51189
3.32855 24.5093 0.73897 0.328201 18.7408 0.760736 0.503706 33.8044 1.3635 0.357456 25.5638 0.626617 0.43635 2.51189 3.98107
5.2754 15.372 0.446924 0.204145 12.0122 0.363313 0.396372 21.1316 0.625448 0.42532 15.8682 0.493729 0.157873 3.98107 6.30957
8.36094 8.29609 0.3278 0.0627003 6.0556 0.319051 0.174725 12.0594 0.596445 0.0873747 8.65328 0.304071 0.138394 6.30957 10
