#Scale: 0.263185
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3759.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1856.9 893.43 41.6445 1696.4 524.869 416.419 3352.47 4002.34 -26.9468 1471.9 942.527 -36.401 0.1 0.158489
0.210017 558.039 228.602 -26.7618 589.038 90.264 121.828 726.334 947.703 -103.999 478.325 293.427 -31.5136 0.158489 0.251189
0.332855 262.028 122.742 3.43045 243.387 77.1779 55.2653 219.979 453.441 -47.4682 290.028 139.53 29.1602 0.251189 0.398107
0.52754 138.811 77.32 -14.9125 158.99 17.7915 2.78857 98.7373 218.639 -33.5042 137.35 99.3941 -12.6664 0.398107 0.630957
0.836094 87.6413 56.0519 -8.77152 123.387 6.81692 15.5212 42.4387 138.13 -18.1988 76.3612 76.2212 -9.97055 0.630957 1
1.32512 201.324 -7.78297 46.0103 115.749 11.4456 13.5502 53.8049 160.226 -14.5452 314.52 -28.7975 136.688 1 1.58489
2.10017 173.361 -6.07689 76.7241 42.9639 13.2699 4.10192 658.66 -62.9659 433.719 106.524 21.239 22.5209 1.58489 2.51189
3.32855 65.5255 0.620232 12.3736 33.8834 6.49687 0.105179 128.778 43.959 30.7428 67.6787 1.06776 27.4152 2.51189 3.98107
5.2754 27.846 2.42751 2.23827 20.3922 3.3889 2.68473 66.5041 5.59694 35.4291 20.346 13.3042 1.79587 3.98107 6.30957
8.36094 18.1777 0.0296936 4.7948 8.46292 2.90728 1.44897 10.9622 17.7186 0 27.8157 -3.39756 11.9954 6.30957 10
