#Scale: 0.541622
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1826.6 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 953.991 121.185 29.1865 404.858 80.0561 29.5822 1423.54 188.539 44.5043 668.602 63.5826 29.2404 0.1 0.158489
0.210017 588.869 59.9893 17.8051 175.659 50.7039 -4.97324 908.086 89.4342 36.6643 405.639 36.071 17.989 0.158489 0.251189
0.332855 326.133 15.8152 15.5484 187.569 6.48642 29.4834 456.624 36.9979 11.5418 243.022 -0.665283 22.83 0.251189 0.398107
0.52754 183.429 10.4299 6.86089 99.1536 4.30756 10.4134 263.932 14.6661 11.9655 131.829 9.05052 4.9867 0.398107 0.630957
0.836094 115.173 6.13752 3.78634 81.5852 5.33264 6.66015 141.253 7.4276 3.03218 100.156 4.98695 5.49417 0.630957 1
1.32512 72.6115 3.00852 1.82227 43.0799 3.97857 1.55332 87.5117 3.0099 2.21363 66.8304 2.76013 2.68074 1 1.58489
2.10017 51.0045 1.65469 1.32148 34.8488 0.774578 1.72767 62.9719 2.21408 2.09522 44.315 1.59087 1.29767 1.58489 2.51189
3.32855 35.8706 1.2075 0.985668 23.3038 1.13817 0.687437 42.8877 0.774769 1.51239 32.7852 1.50692 0.927845 2.51189 3.98107
5.2754 24.4704 0.975517 0.625032 17.5567 1.30707 0.541309 29.306 0.887581 0.966021 21.8719 0.953255 0.506693 3.98107 6.30957
8.36094 15.0175 0.454547 0.510021 10.6549 0.683635 0.080781 17.4671 0.320969 0.830637 13.9339 0.474831 0.329275 6.30957 10
