#Scale: 0.344185
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2874.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 789.034 59.6011 51.4766 407.322 29.9766 40.9117 1874.86 241.904 78.8025 813.901 86.1342 73.8832 0.1 0.158489
0.210017 422.138 22.439 27.2234 225.82 7.25934 18.9456 1018.09 109.431 62.7512 424.232 38.9543 40.0421 0.158489 0.251189
0.332855 213.946 9.63641 13.3545 138.758 2.92162 15.9509 476.523 32.2501 26.8193 204.955 18.3025 15.0797 0.251189 0.398107
0.52754 125.037 4.18884 5.20749 90.5238 3.73797 4.58364 202.074 16.9965 6.49896 133.314 5.15634 9.06935 0.398107 0.630957
0.836094 84.9677 3.18719 2.95451 65.4043 0.614738 3.94543 132.707 16.0903 4.04665 88.4983 4.36841 3.51723 0.630957 1
1.32512 60.3002 1.84987 1.57645 48.6988 1.35331 1.97222 89.3237 6.50151 2.92387 62.1906 2.37228 1.5235 1 1.58489
2.10017 41.796 1.02647 1.26983 32.4666 0.687973 1.39823 61.1705 3.34012 1.91445 44.4469 1.69844 1.59219 1.58489 2.51189
3.32855 27.4596 0.780964 0.713594 21.9214 0.330915 0.982893 38.5761 2.78158 0.917019 29.1429 1.23073 0.786379 2.51189 3.98107
5.2754 16.1487 0.493073 0.469645 12.3863 0.457673 0.630816 23.6919 1.39444 0.660606 17.2948 0.586658 0.456949 3.98107 6.30957
8.36094 8.47471 0.413156 0.28356 5.82242 0.365696 0.284373 13.6665 1.18102 0.559788 9.31842 0.492114 0.315472 6.30957 10
