#Scale: 0.258123
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3832.7 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 759.179 66.6092 74.2936 518.246 63.6929 58.45 2047.68 1437.4 117.691 1147.85 584.92 125.554 0.1 0.158489
0.210017 364.17 23.7545 23.5802 264.58 29.064 23.0185 1204.81 1026.05 182.986 490.082 289.556 45.417 0.158489 0.251189
0.332855 190.459 9.0598 8.03098 159.597 12.2644 7.2733 461.912 233.497 42.3339 228.244 70.6618 16.2402 0.251189 0.398107
0.52754 123.566 3.64441 5.21264 100.662 11.7208 3.12033 292.846 33.7031 38.0962 155.239 25.0038 17.084 0.398107 0.630957
0.836094 85.2486 4.27872 3.41358 70.5212 8.83355 2.69692 167.976 32.8605 9.16156 108.56 14.1878 6.6427 0.630957 1
1.32512 61.8182 1.90176 1.81202 51.6985 5.87121 0.411129 110.061 22.8295 14.089 78.8065 6.33716 5.38677 1 1.58489
2.10017 38.0114 1.15909 1.08164 32.6632 2.47187 1.19314 64.1417 28.3862 1.72447 46.918 7.59448 2.76949 1.58489 2.51189
3.32855 22.9199 0.826458 1.11073 19.7163 1.59876 0.968803 43.3001 18.2713 4.82563 27.7216 5.33412 2.16867 2.51189 3.98107
5.2754 11.1953 0.389771 0.55494 8.91029 1.13963 0.247528 23.4663 9.72843 4.20352 14.876 2.39577 1.34094 3.98107 6.30957
8.36094 4.23496 0.33192 0.187433 2.90287 0.59288 0.0798995 11.0222 8.13318 1.26403 6.42174 2.18822 0.911319 6.30957 10
