#Scale: 0.308748
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3204.3 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1459.42 304.426 142.547 676.967 113.43 91.0975 3022.65 873.393 214.75 1535.21 228.707 278.401 0.1 0.158489
0.210017 797.936 129.37 67.0168 533.778 67.5682 43.2552 1358.39 381.179 167.511 812.716 90.4451 70.6874 0.158489 0.251189
0.332855 349.916 52.9195 37.4821 180.065 23.4271 30.4721 721.591 126.004 120.347 355.684 50.5201 36.6278 0.251189 0.398107
0.52754 170.492 24.1022 6.5282 132.616 15.4068 12.0597 268.405 52.3921 20.4953 166.813 30.0922 6.41623 0.398107 0.630957
0.836094 126.49 11.0474 7.15832 106.316 5.40585 6.96478 206.818 19.4433 25.6944 115.223 15.7376 6.44836 0.630957 1
1.32512 91.4374 9.65752 6.7211 67.6278 4.54597 7.51544 142.817 16.4044 16.4971 92.4841 11.5436 6.40366 1 1.58489
2.10017 58.4052 6.8942 3.70783 48.7476 3.2123 3.90374 92.9611 13.3605 10.6564 54.2992 7.99094 2.83919 1.58489 2.51189
3.32855 36.3153 3.51965 2.04857 28.7705 2.21674 1.92223 49.7541 5.05149 3.86545 37.5858 4.0672 1.95534 2.51189 3.98107
5.2754 21.8685 1.90632 1.11354 17.0596 1.31338 1.65385 32.6967 2.71537 3.18895 21.9309 2.17402 0.869871 3.98107 6.30957
8.36094 10.5562 1.49201 0.869783 7.1367 0.176798 0.704003 17.7117 3.46333 2.51387 10.78 1.9148 0.987051 6.30957 10
