#Scale: 0.827654
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1195.3 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 297.859 17.7604 11.943 169.84 10.6936 7.27672 653.177 60.7331 19.613 312.049 19.502 9.5535 0.1 0.158489
0.210017 238.222 9.57246 13.3449 136.433 6.69392 7.5069 527.172 27.8071 38.5667 247.698 13.5966 9.71901 0.158489 0.251189
0.332855 186.701 4.81473 12.0528 111.358 5.7925 5.87213 400.73 14.3589 34.7946 193.671 5.57643 11.2405 0.251189 0.398107
0.52754 135.695 2.79506 7.78566 82.0533 3.56644 4.11867 279.619 10.821 24.2365 143.033 3.85239 7.32516 0.398107 0.630957
0.836094 93.0554 1.14017 5.11094 60.9861 2.19434 2.83792 175.852 4.23334 15.1284 98.3542 1.59193 4.75528 0.630957 1
1.32512 57.6514 0.761185 2.08695 41.7228 1.3339 1.21618 96.327 2.18429 6.09532 60.9709 1.04164 2.06541 1 1.58489
2.10017 37.0855 0.478142 0.957581 28.8526 0.952078 0.606373 54.9635 0.846817 2.22789 39.3942 0.708912 0.861515 1.58489 2.51189
3.32855 25.5451 0.459484 0.475365 20.7302 0.56502 0.412447 36.3294 0.73558 0.879227 26.8029 0.676086 0.292141 2.51189 3.98107
5.2754 17.4489 0.429871 0.203936 14.4074 0.389913 0.278075 23.8615 0.808634 0.267576 18.3556 0.561663 0.0967827 3.98107 6.30957
8.36094 11.5707 0.225616 0.178825 9.41112 0.277452 0.167727 15.9628 0.368979 0.286041 12.2598 0.267336 0.133852 6.30957 10
