#Scale: 0.587185
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1684.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 902.947 93.5071 40.1923 379.094 27.7647 60.0405 1357.65 168.701 47.8571 520.335 32.7233 37.7396 0.1 0.158489
0.210017 595.873 48.0237 22.6229 196.422 17.1001 31.3783 860.4 67.7039 29.9683 394.752 30.1665 23.1165 0.158489 0.251189
0.332855 363.929 13.934 19.603 146.533 10.3877 5.12982 515.225 25.3025 27.6299 246.389 5.96855 15.0012 0.251189 0.398107
0.52754 195.748 8.67369 8.27122 95.7215 7.03915 7.37487 264.37 15.9374 10.5863 142.759 3.31123 8.36774 0.398107 0.630957
0.836094 116.309 4.26444 3.64796 71.8752 0.842834 6.59174 145.662 5.33739 4.35225 94.0162 4.88382 3.28361 0.630957 1
1.32512 77.5801 1.29185 3.56716 42.4975 4.07108 0.858818 100.154 0.327209 5.01877 60.6422 2.14944 2.81688 1 1.58489
2.10017 51.4014 1.66592 1.34931 31.5496 2.81827 1.42599 62.5636 1.60569 1.63583 43.594 1.68697 1.37313 1.58489 2.51189
3.32855 38.2366 1.03719 1.04805 24.0018 2.12165 1.35442 46.0278 1.30615 1.22834 32.8727 0.581623 1.27188 2.51189 3.98107
5.2754 25.7298 0.647739 0.805042 16.7182 0.56291 1.02021 30.7894 0.742466 0.659712 22.1938 0.58765 1.0971 3.98107 6.30957
8.36094 15.972 0.331197 0.59978 10.8355 0.69082 1.15428 18.4857 0.345112 0.566944 14.3647 0.322985 0.649976 6.30957 10
