#Scale: 0.470747
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2101.6 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 288.062 36.9355 11.2992 180.255 16.5354 16.8287 712.949 154.762 -3.02563 331.459 43.8599 16.2355 0.1 0.158489
0.210017 195.598 22.5662 4.66136 128.109 10.8906 10.1358 485.467 74.4484 6.65231 217.849 30.2157 1.76323 0.158489 0.251189
0.332855 128.696 12.8289 2.24584 87.0275 7.93707 4.58542 280.972 47.9784 -0.0783691 147.93 15.3209 3.54825 0.251189 0.398107
0.52754 85.902 6.4229 1.44051 64.7679 4.85191 2.86568 158.395 24.6126 -0.566055 96.6333 6.73112 1.91705 0.398107 0.630957
0.836094 56.7996 2.60956 0.870224 45.2404 2.45153 1.28661 95.1098 8.64603 2.88943 62.9447 2.89293 1.21731 0.630957 1
1.32512 38.7865 2.02653 0.290333 32.0774 1.68266 0.723459 58.468 5.79633 -0.302704 42.8791 2.28767 0.329891 1 1.58489
2.10017 27.8402 1.16046 0.264761 23.8978 0.907249 0.669546 41.3867 3.55804 0.068409 29.8368 1.54172 0.0675373 1.58489 2.51189
3.32855 19.0498 0.831455 0.151903 16.2166 0.704546 0.344102 27.6129 1.56061 0.068285 20.7261 0.946922 0.0111732 2.51189 3.98107
5.2754 12.241 0.541985 0.0368605 10.3366 0.441699 0.281724 17.9452 0.938749 0.138391 13.3785 0.799988 -0.10576 3.98107 6.30957
8.36094 7.28027 0.355872 0.0585904 6.23711 0.319575 0.170414 10.2369 0.803405 -0.144942 7.93779 0.348038 -0.0155025 6.30957 10
