#Scale: 0.827654
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1195.3 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 429.468 28.231 12.8875 198.411 11.0267 5.69785 738.694 55.1942 24.9184 344.651 17.7179 16.56 0.1 0.158489
0.210017 309.785 14.0087 12.5881 136.057 6.31175 6.61938 529.512 25.948 31.4706 253.558 9.78148 13.4582 0.158489 0.251189
0.332855 223.508 6.19455 12.9918 111.592 4.15186 6.07435 374.512 7.81586 29.0628 181.701 3.84648 10.5527 0.251189 0.398107
0.52754 152.696 2.42703 9.17445 78.7961 1.64619 4.63979 245.652 3.2146 21.035 129.08 2.60086 7.56178 0.398107 0.630957
0.836094 101.572 1.0894 5.18372 58.4788 1.56671 2.47123 154.195 0.551193 12.0026 88.735 1.36076 4.32535 0.630957 1
1.32512 63.7411 0.61467 2.24487 42.7956 1.27607 1.20478 87.8373 0.881142 4.61252 58.3768 0.382523 2.37701 1 1.58489
2.10017 41.3475 0.470436 0.921082 29.9793 0.894276 0.666136 53.7698 0.399208 2.0224 38.8236 0.565655 0.833427 1.58489 2.51189
3.32855 28.1298 0.471762 0.422554 21.1568 0.503304 0.458544 34.976 0.544342 0.64188 27.0385 0.508924 0.440928 2.51189 3.98107
5.2754 19.5048 0.381208 0.180937 15.1078 0.37036 0.330662 23.8057 0.49962 0.375603 18.8261 0.405149 0.154108 3.98107 6.30957
8.36094 13.1737 0.161435 0.198483 10.1198 0.2671 0.303598 16.2355 0.167038 0.318625 12.6585 0.200875 0.226068 6.30957 10
